time,Dadc1_tas,vane_AoA,Ahrs1_Pitch,Ahrs1_bPitchRate
3641.5,-11.74486974570874,0.04768653907550538,0.3178606999406843,0.031311806672113536
3641.6,-12.03468448752649,0.048121729513541364,0.320822440805012,0.030768479650857557
3641.7,-12.325731450505614,0.048519553411579805,0.32372625165054264,0.030177819315893025
3641.8,-12.621392591887087,0.04886127511662707,0.32656730998191746,0.029527833642743175
3641.8999999999996,-12.924617882510276,0.04913525305842835,0.32934145999730774,0.028827975734364485
3642.0,-13.236356866555212,0.049346568786401424,0.3320463940282471,0.02810488355229402
3642.1,-13.555138046250775,0.04951751147281512,0.3346819365157529,0.027383904511997438
3642.2,-13.87766814390504,0.049677066715444404,0.3372492360363883,0.026673241040638253
3642.3,-14.19994875493174,0.04984853578965353,0.33974939739744436,0.02596509688971438
3642.3999999999996,-14.518633924638522,0.05004365004487186,0.34218245174103185,0.025248833384460947
3642.5,-14.832293177909293,0.05026375318286514,0.34454719685006097,0.024520198696206977
3642.6,-15.141900357209025,0.05050480509803361,0.3468416428319264,0.023780140175938713
3642.7,-15.450175494149576,0.05076282122591098,0.349063595107974,0.02302958398045909
3642.8,-15.76036896260345,0.0510362198749621,0.35121107855321826,0.022266592739591945
3642.8999999999996,-16.075398153749134,0.05132389385947895,0.3532823758348699,0.02148542667670744
3643.0,-16.397580834040554,0.051622137677513946,0.3552756154591723,0.020676526472461754
3643.1,-16.728551546276492,0.051924628726887904,0.35718811797000094,0.019829906343234387
3643.2,-17.068927176246163,0.05222570934657326,0.3590161503527251,0.01894132399341727
3643.3,-17.41772201608063,0.052522772756869195,0.36075561354508723,0.01801510638545222
3643.3999999999996,-17.771986497494893,0.052814151470376484,0.3624031825113768,0.017060314975018753
3643.5,-18.12720258334025,0.05309414178446706,0.3639568386721501,0.016085275989661477
3643.6,-18.478550934341428,0.05335105153112813,0.3654154938402331,0.015097080009319514
3643.7,-18.82258795571478,0.053572456006604874,0.3667784710826814,0.014104587863876932
3643.8,-19.15843765908282,0.05375503448996621,0.36804552095980997,0.013117736409880523
3643.8999999999996,-19.48780087125982,0.05391090879161579,0.3692170160406572,0.012141462946550368
3644.0,-19.813831691850382,0.05406390634001121,0.37029354237997036,0.011171435339022207
3644.1,-20.139513906869766,0.05423713616513001,0.371275077848632,0.010197976427525363
3644.2,-20.466367582969028,0.05444125977682333,0.3721607470509129,0.009214994971559991
3644.3,-20.79424930068471,0.05467282583660197,0.3729494578558609,0.008224749805272626
3644.3999999999996,-21.122387853677253,0.054922647137879435,0.37364074477304077,0.007234089250693098
3644.5,-21.450760984058675,0.055185222673302906,0.37423508811221934,0.006247267102699726
3644.6,-21.780507504307067,0.055461531165931714,0.3747335642382607,0.005262376802396875
3644.7,-22.11298508745179,0.05575554544457898,0.37513697574028315,0.00427051698919156
3644.8,-22.44845937723987,0.05606953790779735,0.3754443929943791,0.0032506773861513687
3644.8999999999996,-22.785697193066156,0.05640214586893522,0.3756507728509702,0.002158281831495402
3645.0,-23.122728467597668,0.056749745998981464,0.37574378666513625,0.0009151882037221339
3645.1,-23.45792905987156,0.05710886753458611,0.3757009892348778,-0.0005875378997435647
3645.2,-23.790496027841513,0.05747633618780443,0.3754886854424948,-0.0024686837157832284
3645.3,-24.12024065481326,0.057845094150025284,0.3750631559610529,-0.004823850554162958
3645.3999999999996,-24.447236875147638,0.05819726003619909,0.37437411383636626,-0.007696287282342524
3645.5,-24.771596772673888,0.05849950026073088,0.3733696350484835,-0.011067033802667313
3645.6,-25.09324390813039,0.05870503325447573,0.37200132671517255,-0.01486847297784896
3645.7,-25.41170466041484,0.058762093476520234,0.3702281851317392,-0.01901320094540902
3645.8,-25.726140481389777,0.058625099884088865,0.36801794688656,-0.023422019819950225
3645.8999999999996,-26.035678687489067,0.058263894250894045,0.36534624416951994,-0.028035206497845903
3646.0,-26.339774526123755,0.057667408665959305,0.3621952619357935,-0.032804404047033914
3646.1,-26.63829607627021,0.056840887189149196,0.3585534449238417,-0.03767571211698797
3646.2,-26.931482281129483,0.05579896372116326,0.35441653288917147,-0.04257575785314151
3646.3,-27.220119598249354,0.05455819917682387,0.3497891622763745,-0.047406805322293626
3646.3999999999996,-27.505692156516808,0.053131981123601096,0.34468585980416383,-0.05205322500933071
3646.5,-27.78989720917515,0.0515293789592717,0.33913081629551345,-0.05639891936886925
3646.6,-28.073592646409665,0.049758049236301886,0.33315713316787005,-0.0603488438877616
3646.7,-28.356055823874946,0.04782990423606461,0.32680596661872785,-0.06384421082789866
3646.8,-28.635218719189716,0.04576744201886566,0.32012453396088597,-0.06686614760324529
3646.8999999999996,-28.90861771507032,0.043607636239846564,0.3131623142816246,-0.06942969632709153
3647.0,-29.17423332005704,0.041400144366865746,0.3059668797747142,-0.0715724779453236
3647.1,-29.430681650844818,0.039199142538660706,0.2985811903572033,-0.07334194643224802
3647.2,-29.676973566072903,0.037051780372839745,0.2910427862760138,-0.07478504335989002
3647.3,-29.912472126001838,0.03498892433320161,0.2833842700520041,-0.07594332303586207
3647.3999999999996,-30.137341079538537,0.03302400130057163,0.2756338343491863,-0.07685373537692243
3647.5,-30.35310887312408,0.03116089602703688,0.267815041859686,-0.07755193725720846
3647.6,-30.56263799791064,0.029404508516952522,0.2599460315754739,-0.07807451570172826
3647.7,-30.76908049235258,0.027765392570035578,0.25203937513749175,-0.07845830165721092
3647.8,-30.974226676576926,0.02625612917529977,0.24410413799264258,-0.07873679711694535
3647.8999999999996,-31.177421566654104,0.02488551054339838,0.2361492179035557,-0.07893594684302058
3648.0,-31.37601024034887,0.023657811888363897,0.22818470024445361,-0.0790731416493225
3648.1,-31.566969523420184,0.022577748227606366,0.22021969543580058,-0.07916132070455503
3648.2,-31.748338222658795,0.021655029377798247,0.21225924012664418,-0.07921559188391665
3648.3,-31.91941739983632,0.020902195647607515,0.20430372157031054,-0.07925702197867808
3648.3999999999996,-32.08002380812616,0.02032591917469772,0.19635081836222745,-0.07930977391460124
3648.5,-32.22993814818252,0.019919072694164885,0.1883974196705471,-0.07939346073474546
3648.6,-32.36917718817726,0.01966064376014159,0.18044016571943255,-0.07951774857914048
3648.7,-32.49858862483616,0.019522954914153994,0.17247537910558147,-0.07968466502015764
3648.8,-32.61989800257069,0.01947965105223169,0.164499056756053,-0.07989741577322468
3648.8999999999996,-32.73491328423188,0.019509333076955123,0.15650647194168205,-0.08017008357646994
3649.0,-32.844375879752086,0.0195947952354535,0.14849039606658046,-0.08053290225612515
3649.1,-32.94729631737949,0.01972122110631596,0.1404381261591812,-0.08103013413801863
3649.2,-33.041330656293205,0.01987669097163027,0.1323299871907939,-0.0817098793582832
3649.3,-33.12405854239358,0.020055075963230064,0.12414143234154827,-0.08260801957319401
3649.3999999999996,-33.19433763342681,0.02025764475150152,0.1158474827350978,-0.08373243732849366
3649.5,-33.25277239970961,0.020489593987104253,0.10742669677819898,-0.08505680891064096
3649.6,-33.3010159264064,0.020751558769101834,0.0988631847791375,-0.08652993322791695
3649.7,-33.34063139572472,0.02103075879974074,0.09014653200240846,-0.08809653647539056
3649.8,-33.37257764000967,0.02129811476694607,0.0812703975460058,-0.08971804765838075
3649.8999999999996,-33.397601313947874,0.021514316462322998,0.07223087036049428,-0.09138283258194567
3650.0,-33.416733581302886,0.02164129609455833,0.0630246862847651,-0.09310189718379559
3650.1,-33.431099402281205,0.02165144005461918,0.05364733536215561,-0.0948934518604629
3650.2,-33.44123952270497,0.02152947674274311,0.044091542545415675,-0.09676506220509926
3650.3,-33.44664561503721,0.021268506015550307,0.034347408980728265,-0.09870212706379258
3650.3999999999996,-33.445811681813154,0.020864895724331898,0.02440570717106277,-0.10066644079724146
3650.5,-33.43666473841494,0.020315010422569443,0.014262969493060646,-0.10260353348175465
3650.6,-33.41720005978092,0.01961438562426388,0.003924661576341842,-0.10445500098305947
3650.7,-33.38608500397255,0.018759073731242987,-0.0065953125942302205,-0.10617091689760488
3650.8,-33.34281811620509,0.017748274841272723,-0.017277153097349913,-0.1077170147209174
3650.8999999999996,-33.2872806699744,0.01658702254838178,-0.028097993173820092,-0.10907384647607608
3651.0,-33.21915547060481,0.015287804397926265,-0.039034458058944385,-0.11023027443725064
3651.1,-33.13786106089532,0.013870193965833616,-0.05006490159127572,-0.11117718354670872
3651.2,-33.04308692735154,0.01235841677732918,-0.0611708557951583,-0.11190551191494974
3651.3,-32.935384319401344,0.010778428192561378,-0.0723360974108724,-0.11240761631674347
3651.3999999999996,-32.81618205595999,0.009156440235280013,-0.08354338121325741,-0.11267922869541044
3651.5,-32.68715272526474,0.007518656230317011,-0.09477185406680466,-0.11272127572143142
3651.6,-32.54955025192352,0.005890659244784698,-0.10599759084689808,-0.11254188040589852
3651.7,-32.40410603763302,0.0042961993069870474,-0.11719627904255743,-0.11215798764914389
3651.8,-32.25129220179911,0.0027554108286833127,-0.12834589264664747,-0.11159544422510587
3651.8999999999996,-32.09137195602056,0.0012816962096879622,-0.13942804423156646,-0.11088648569116798
3652.0,-31.924088535133755,-0.00012155218965524587,-0.15042781321025891,-0.11006394617520388
3652.1,-31.748394208721017,-0.0014601327383198333,-0.1613333203177554,-0.10915335311175131
3652.2,-31.56271885517102,-0.0027417463346596704,-0.17213593859715637,-0.1081673505287608
3652.3,-31.36576758532952,-0.003966707095911329,-0.18283076655461086,-0.10710731589438102
3652.3999999999996,-31.15716320297664,-0.005123969048709589,-0.1934157915834577,-0.10597180311724068
3652.5,-30.93735426036912,-0.006194732785717184,-0.2038884344113844,-0.10476546391375725
3652.6,-30.707027687410715,-0.007160219221937864,-0.21424186085769487,-0.10350206445970075
3652.7,-30.466619745807137,-0.008009181284653392,-0.2244657170979182,-0.10220077971057187
3652.8,-30.216069760063178,-0.008742755253621448,-0.23455187319322424,-0.1008801087036825
3652.8999999999996,-29.95473300460172,-0.009376059080978182,-0.2444992903376015,-0.09955377053829605
3653.0,-29.68169650766201,-0.009936061667451496,-0.254312720437375,-0.09822933914159375
3653.1,-29.396626004669606,-0.010455451549058643,-0.2639970623817066,-0.09690813533939709
3653.2,-29.100593377321047,-0.01096401839908899,-0.273553097497767,-0.0955856596880683
3653.3,-28.796037342860565,-0.011481158217981664,-0.2829775659186132,-0.09425340131798249
3653.3999999999996,-28.485587544869567,-0.012013293803988639,-0.29226616652574605,-0.09290252525879503
3653.5,-28.170583315699588,-0.012557498843701106,-0.3014167864640555,-0.09152781605270019
3653.6,-27.85062700116432,-0.013108427799970776,-0.31043049843791737,-0.09012913656123717
3653.7,-27.524581818922904,-0.013662719324396675,-0.3193094727103299,-0.08870924981046512
3653.8,-27.19191998804493,-0.014217228889032674,-0.3280540235091657,-0.08726992287970615
3653.8999999999996,-26.853025380515334,-0.014764285656732695,-0.3366616202481756,-0.08581037112265581
3654.0,-26.508372718609564,-0.015291151561346607,-0.34512815156792587,-0.08433026906234346
3654.1,-26.157754087751876,-0.015786038257296662,-0.35344981243361934,-0.08283432864382326
3654.2,-25.8004064983692,-0.016245095253319585,-0.3616243335846303,-0.08133324980784451
3654.3,-25.435680111351218,-0.016673839468299843,-0.3696509581087926,-0.07983942103512745
3654.3999999999996,-25.063307334344415,-0.017082271175165538,-0.3775296370717426,-0.07835999525636991
3654.5,-24.682997272798858,-0.017477706299489373,-0.38526038001640617,-0.07689167703235447
3654.6,-24.294173394365302,-0.0178601810104789,-0.3928432671029796,-0.07542169940887201
3654.7,-23.896635928868804,-0.018223528249641286,-0.40027914201697173,-0.07393616728137746
3654.8,-23.491618914513708,-0.018561076942995993,-0.4075698212666641,-0.07242975574208262
3654.8999999999996,-23.081892085842398,-0.01887050664585859,-0.4147169460815447,-0.07090792141042847
3655.0,-22.67042551108645,-0.019153571347018,-0.4217205628196782,-0.0693805421800998
