time,Ahrs1_Roll,Ahrs1_bRollRate,Ahrs1_bYawRate
3550.0,-0.7360806898767416,-0.01789989508543219,-0.07260636717728843
3550.1,-0.7383659390990976,-0.015612760146203079,-0.07226380788434975
3550.2,-0.74041043218455,-0.013467641923986624,-0.07194705925908608
3550.3,-0.7422355445447052,-0.011617274909571235,-0.07167323156399077
3550.3999999999996,-0.7438726466100735,-0.010061159097302454,-0.07146263511962611
3550.5,-0.7453336288999912,-0.008402704299469915,-0.07131997829991882
3550.6,-0.7465567454458181,-0.0056310122954496234,-0.07121919164198656
3550.7,-0.747342481435881,-0.0001409981323063244,-0.0711062043503396
3550.8,-0.7473169535146744,0.009786834306517342,-0.07092736231100524
3550.8999999999996,-0.7459700529404361,0.025084308679334547,-0.0706729804914799
3551.0,-0.7427859892639749,0.04507242583654808,-0.07040528470677877
3551.1,-0.7374172618892426,0.06742190427752376,-0.07023975250738591
3551.2,-0.7298049199121579,0.08908693984730957,-0.07028224647773881
3551.3,-0.7201774567867758,0.10756213647450524,-0.07056488689076261
3551.3999999999996,-0.7089456201441262,0.12162092506556661,-0.07102431964558327
3551.5,-0.6965679122865601,0.13126695583720885,-0.07152819134949326
3551.6,-0.6834523860192917,0.1372200909809755,-0.0719217291234124
3551.7,-0.6699159615902085,0.14038847514161054,-0.07206219375242637
3551.8,-0.6561861948531765,0.14156821003714307,-0.07182863075271152
3551.8999999999996,-0.6424199319354715,0.14137383887465818,-0.07111762881912642
3552.0,-0.6287219892498657,0.14028926043811799,-0.06984552899596999
3552.1,-0.6151577054162594,0.13872600103252253,-0.0679667634305562
3552.2,-0.6017594624991828,0.13703069772622573,-0.06549630353121572
3552.3,-0.5885308696803161,0.13545396130946435,-0.06251379759483883
3552.3999999999996,-0.5754529342254721,0.13413016129053246,-0.059140695819577566
3552.5,-0.5624930295512769,0.13309673159574592,-0.05550501096252135
3552.6,-0.5496137771192403,0.13234006441985577,-0.051716350607680074
3552.7,-0.5367782136827063,0.1318403540939116,-0.047861787339498675
3552.8,-0.5239500122010665,0.13159828529230716,-0.04401640094806759
3552.8999999999996,-0.5110922469390311,0.13163817419997273,-0.04025552558398762
3553.0,-0.4981685971804118,0.13199095536716857,-0.036659753647108995
3553.1,-0.48514637179080117,0.13267193794584256,-0.03331081773460076
3553.2,-0.471998355575067,0.1336710662613685,-0.030281757691076803
3553.3,-0.45870282149131786,0.1349587562111453,-0.027627274675718176
3553.3999999999996,-0.4452433601538696,0.13649414627907705,-0.025378811732068313
3553.5,-0.43160981578379565,0.13822437130314186,-0.023545219638944744
