V_{TAS} - V_0,\alpha,\theta,q
-2.282416066802856,0.03151660239371719,0.17125266245838283,0.036473348902220065
-2.413139378062215,0.03147173099881387,0.17489001936000984,0.03626966020167664
-2.547180867089518,0.031421004003484805,0.17850581856731015,0.03604269936432361
-2.6845177202328663,0.03136343023130712,0.1820979035434415,0.03579606007058274
-2.8251259619838933,0.03129853110861223,0.18566452762804322,0.03553431114459021
-2.9689803933279877,0.031226343728509978,0.18920442950050737,0.035262445013839086
-3.116054651891464,0.031147336863598846,0.19271682549037056,0.034984816648277565
-3.266321340825771,0.031062237167949223,0.19620129383924728,0.034704198489239585
-3.4197521432965616,0.030971834204730268,0.1996576008160234,0.034421637797254136
-3.5763178855218998,0.030876848247785145,0.20308555588122781,0.034137104995085085
-3.7359885683014156,0.030777892937092172,0.20648494813159596,0.0338503552766853
-3.898733400747601,0.03067550677832669,0.20985555690757862,0.03356149569874449
-4.064520852026397,0.03057020731724557,0.2131971977913861,0.03327113947061068
-4.233318715831799,0.03046253691001343,0.2165097702762121,0.032980332003708736
-4.405094169471595,0.03035309820569565,0.21979329878143622,0.0326905423258533
-4.579813813148852,0.030242600143802482,0.2230479846655517,0.03240390284164453
-4.757443715671774,0.030131923770573818,0.22627428563620983,0.032123415313456305
-4.937949567434395,0.030022145437923364,0.22947297621651616,0.03185214655205769
-5.121297051409059,0.029914365604357764,0.23264503779963389,0.031590554782602226
-5.307452342438527,0.02980924721479049,0.235791228427795,0.031333245389529335
-5.49638233258647,0.029706480708980038,0.23891145648621853,0.031069112529583054
-5.688054201496097,0.029604701922615023,0.2420044640854673,0.03078744912974113
-5.8824345179443895,0.029502196054002155,0.24506829788053802,0.03048633307180887
-6.079488615738455,0.029398013029093884,0.24810140610847634,0.030175398660820744
-6.279180814415329,0.029292621431442418,0.2511035454584747,0.029869396343684865
-6.481475287678669,0.029187552921917874,0.2540757637247528,0.029577690621252713
-6.686336856077373,0.02908433119969753,0.25701949376447797,0.029298315430848362
-6.893731178694167,0.028983493309680676,0.25993546778111837,0.02902024960986946
-7.10362439497819,0.028884286469217292,0.26282314837071563,0.028730414570215013
-7.315982601796992,0.02878502773205455,0.2656808490499361,0.028419597874571725
-7.530771465247303,0.028683729591117067,0.26850625364822056,0.02808438864368812
-7.747956024714887,0.028578614031042258,0.27129695030424805,0.027725897193167284
-7.967500605377385,0.02846836655665,0.2740507685662761,0.027347468254107898
-8.189368755714115,0.028352175020929304,0.27676590790744404,0.0269529494260054
-8.413523183823525,0.02822966189011994,0.27944094075851245,0.02654588812071553
-8.63992570586206,0.028100791570580895,0.2820747698276498,0.02612934202240534
-8.86853722426527,0.027965787096728836,0.2846665802263202,0.025705912817920003
-9.099317740200336,0.027825061858864616,0.28721579705926664,0.02527780786465369
-9.33222639365258,0.027679164450896715,0.28972204881657965,0.024846897223917884
-9.567221522298164,0.027528735582985887,0.2921851367960889,0.024414778847695058
-9.804260731664298,0.02737447720626014,0.29460501194507877,0.023982864237058272
-10.04330096674832,0.027217137040562094,0.2969817630861763,0.023552534238646325
-10.284298575231713,0.02705751723784051,0.2993156267203302,0.023125419297073763
-10.5272093897044,0.026896500490763017,0.30160702023511443,0.022703476823853798
-10.77198898878241,0.026734983550966696,0.3038565129098199,0.02228725121891332
-11.01859353805726,0.02657333431486449,0.3060643837398475,0.021868515729123274
-11.266981790148181,0.02640957452042831,0.30822895055715976,0.021412196697342685
-11.517118482650037,0.026235283461567463,0.3103424691211084,0.020826228625356852
-11.768978012199623,0.026028927733390713,0.3123838079731305,0.01993045914020919
-12.022545115912576,0.025748487833102962,0.3143090695138853,0.0184526893443425
-12.277808066584608,0.025328132749918988,0.3160445500340942,0.016084162128251388
-12.534741999938452,0.024684713521973434,0.3174886011950912,0.01259906333450641
-12.793285804397211,0.023736288880241138,0.31852683751382516,0.007988898616673363
-13.05332178044717,0.02242736327054115,0.31905802409098083,0.002526484398637824
-13.314667519726386,0.02074930118570388,0.3190201908899289,-0.003297518250423654
-13.577082761276257,0.01874547178478547,0.3184047561192017,-0.008938322204286038
-13.840285703212482,0.016499288591946507,0.3172531132169153,-0.013964887798171146
-14.103970234126807,0.014112700109061762,0.3156400874963323,-0.01814451856193961
-14.367818919056669,0.011685790059631428,0.3136541609684761,-0.021426968470009886
-14.631511717074654,0.009304184349810863,0.3113825667625644,-0.02387394874757204
-14.89473291180621,0.007034683439932677,0.3089036847307665,-0.025591874249401538
-15.157178072347916,0.004925684039425084,0.3062846033243977,-0.026697540463219552
-15.418560998678727,0.003008783081795292,0.3035805124432169,-0.027312931178663697
-15.678619285217884,0.0012999716431540609,0.3008339985794955,-0.02756838788587213
-15.937117040794183,-0.00019906829209332893,0.2980744113439655,-0.02759587648690858
-16.193844387799075,-0.0014983012951626557,0.29531860600294824,-0.027509218225142636
-16.448614890948914,-0.002614943282670912,0.29257384556047283,-0.027383737289763718
-16.70126283284106,-0.003568525709765401,0.2898420873471243,-0.027251125145433628
-16.951641589433226,-0.0043773042624356395,0.2871237816849873,-0.02711354267165769
-17.1996229214689,-0.005057036876677687,0.28441972079865835,-0.026965575388823753
-17.44509614813853,-0.005621572315838262,0.28173096575773676,-0.02680846201610814
-17.68796650516567,-0.006083809940896311,0.2790580550781643,-0.02665035626682743
-17.92815285619401,-0.006455955819558933,0.2764006950216228,-0.026498084583854494
-18.165585428343714,-0.006748967347950607,0.27375830180212607,-0.026349835827009237
-18.40020423159042,-0.006971818976465681,0.27113093715445175,-0.026195305367808328
-18.631958584488807,-0.007131473518793898,0.26851975353042423,-0.026025362379172023
-18.860807721144273,-0.007234233837234633,0.2659260923865475,-0.02584839427980733
-19.08672172363622,-0.007288435930464125,0.2633489518469459,-0.02570463847020167
-19.309681414349214,-0.007307405845558141,0.2607816016851224,-0.02566702540366273
-19.529676020539558,-0.007310921031872461,0.25820908074658216,-0.02582252693771399
-19.746698509317167,-0.007323797252930497,0.25560833787353754,-0.02624004757710616
-19.96073980248153,-0.007371630809968766,0.2529516202971399,-0.026940718991188287
-20.171783734002748,-0.007475299569012405,0.250212030222469,-0.02788637360487561
-20.37980424529535,-0.007646552674597572,0.24736902343118983,-0.028992123956466415
-20.584765277028797,-0.007886501473821684,0.24441166882456233,-0.030156564530700945
-20.786622816188736,-0.008187503520144523,0.24133855251372746,-0.03129625808425672
-20.98532803097616,-0.008537636058064296,0.23815454993453608,-0.03237220368768533
-21.180830269011487,-0.008926184474974836,0.23486569138194727,-0.03340061635301126
-21.37307865884194,-0.009348281779294166,0.23147391111457377,-0.03444401946860736
-21.56202124402044,-0.009806871673513925,0.22797371689879473,-0.03558194993368373
-21.747601448536305,-0.010310735300080214,0.22435256993906955,-0.03686804275476864
-21.929753334058088,-0.01086885139917514,0.22059550672721553,-0.0382923080277473
-22.1083984414574,-0.011483539464680587,0.2166922682071492,-0.03977244244873856
-22.28344636937081,-0.01214600978479255,0.2126433759166071,-0.041182830727728104
-22.454798829274935,-0.01283664012781768,0.20846206487709185,-0.04240330696685051
-22.62235500384106,-0.01352937905269907,0.2041716021073787,-0.04335787370121044
-22.786016127979362,-0.014197592255743996,0.19980004341211602,-0.04402623314746872
-22.945688545661717,-0.014818735560918622,0.195375112905638,-0.04443198812839444
-23.101285569542345,-0.015376711053837998,0.19092082989309342,-0.04462216158495151
-23.252728697566294,-0.015862186330129993,0.18645608227620003,-0.04465012847901493
-23.399948462028053,-0.016271755907943393,0.1819945302944653,-0.04456610633962893
-23.5428849067335,-0.01660670957712301,0.1775451365506542,-0.04441358727302272
-23.681487619371556,-0.016871810412540007,0.17311288577809247,-0.0442286411296513
-23.815715332141227,-0.01707421582916889,0.16869951729288346,-0.044040190327733535
-23.94553520906422,-0.017222582211372385,0.16430420281219987,-0.04387085929860242
-24.07092196884378,-0.01732639704501222,0.15992410363463672,-0.043738560163937776
-24.191856918261784,-0.017395564121947062,0.15555474500730976,-0.04365841114719096
-24.308326832325946,-0.01744015910467067,0.15119023861399405,-0.043643526720429905
-24.420322531178154,-0.01747011464463738,0.14682355743888095,-0.043702923628621104
-24.527837118499235,-0.017494545632629012,0.14244717897066284,-0.04383646764325319
-24.630864180897156,-0.017520653983649073,0.13805426326460155,-0.044030057203337594
-24.729396542441062,-0.017552606065219276,0.13364008986588358,-0.04425612158573085
-24.823426045451853,-0.01759107769322511,0.12920305850397615,-0.04448179570563442
-24.912944261388446,-0.017633924865227666,0.1247446164804606,-0.04468105555089515
-24.99794349172731,-0.01767775307715289,0.1202680827646044,-0.04484331789692845
-25.07841737872415,-0.017719584581279587,0.11577702258309021,-0.04497346222863376
-25.15436090039103,-0.01775784379557818,0.11127401804913324,-0.04508470111650821
-25.225770005500088,-0.01779242552818616,0.10676027358559155,-0.045190130949077506
-25.292641257980296,-0.017824164210075585,0.10223591522173002,-0.04529781315557495
-25.354971664154906,-0.01785419270265982,0.09770055116720688,-0.04541026893974918
-25.412758643438544,-0.017883502948072613,0.09315373851819461,-0.045526409670834454
-25.466000036564296,-0.01791276321720673,0.08859523283537829,-0.04564364869198933
-25.51469409721772,-0.017942303592105423,0.08402506576380737,-0.04575918836758565
-25.558839490080178,-0.0179721818382819,0.07944352860100294,-0.04587073404067473
-25.5984353541234,-0.018002313105736745,0.07485108284325767,-0.045977362097418296
-25.63348145454859,-0.018032696229106793,0.07024816032056715,-0.046080841397039204
-25.66397834089921,-0.018063729154771377,0.06563483517195132,-0.04618664550807081
-25.689927309147123,-0.018096469613808286,0.06101047897908138,-0.04630293894644553
