\beta,\phi,p,r
0.0,-0.0449582662553703,-0.009741089784813186,-0.0033697093579489646
4.713278079524028e-05,-0.04521560235939136,0.0036199788009411513,-0.005492017704959268
0.00031601802934866206,-0.04439615088390502,0.012099978014549904,-0.007826159829552601
0.0008200401144961855,-0.04290725738732245,0.017214413169985777,-0.010130157642998629
0.0015480353231740478,-0.041030857121064475,0.019990766281268658,-0.012215880498217088
0.002470603429829989,-0.03896317052295033,0.021138381271392455,-0.013941664843687127
0.003545418576364857,-0.036840607269390424,0.021158820817147296,-0.015207614564563614
0.004721848496830374,-0.03475669965810873,0.020417570045768312,-0.015952070657028392
0.005945036796842131,-0.0327732444101003,0.019189817395005165,-0.016148433680322604
0.007159513595625678,-0.03092780036881996,0.01768873559119736,-0.015801871569548022
0.008312344786313047,-0.029238964287257287,0.01608257422513306,-0.01494561957785005
0.00935579680304361,-0.027710288552849738,0.01450542547729953,-0.013636716334710922
0.01024948005892477,-0.02633330260795436,0.013064730771836031,-0.011951187073772348
0.010961940849416164,-0.025089904347175677,0.011846317443588408,-0.009978871427533209
0.011471694527229195,-0.02395440370561842,0.01091609743707702,-0.007818206424608135
0.011767718632192501,-0.022895579943092517,0.01031822367777493,-0.005571204673289049
0.011849436515642362,-0.021879008425028587,0.010072212034973443,-0.0033386612887022172
0.011726218917539145,-0.020869569158435946,0.01017276333253491,-0.0012155445702070348
0.01141643450603269,-0.019833767980281174,0.010593587537796581,0.0007132991820834309
0.010946105077921832,-0.01874154091558008,0.011293449030676566,0.0023768125156556764
0.010347253006310769,-0.0175674421190739,0.012222144869350877,0.003720480036462471
0.00965604827192643,-0.0162912915788024,0.013325227187630424,0.004708028429583625
0.008910867629786365,-0.014898438699045892,0.014546866192841557,0.005322035300869043
0.00815037520385471,-0.013379847829173551,0.01583053332580746,0.005563483200635706
0.00741172132221221,-0.011732191116125905,0.017118492661803746,0.005450429229634136
0.006728931619429616,-0.009957954743674594,0.018352512946360686,0.005016076598676821
0.006131531700494736,-0.008065342384399243,0.019477251969974966,0.0043064633887877415
0.005643441203222396,-0.006067752057833771,0.020444941273267025,0.003377791377542276
0.005282173687785579,-0.0039828340933737785,0.021218630043975523,0.0022933497059586016
0.0050583762883622966,-0.0018313559453280747,0.021772839157118983,0.0011201318704582624
0.004975720319721035,0.00036394897871095083,0.022093907671881526,-7.450480063990027e-05
0.005031111071247642,0.002579770432468188,0.02218552041843634,-0.00122559444844849
0.0052151391607488185,0.004794659784381432,0.022084901238008776,-0.0022722719222885547
0.005512683355300171,0.0069936076658629175,0.02188834995131191,-0.0031585638177033266
0.00590363777867796,0.009175076791622987,0.021771025777549316,-0.0038344147865596975
0.006363876043517737,0.01135864155409572,0.021974292143791572,-0.0042587918852402705
0.006866684612832035,0.013588868527486751,0.022741659938175323,-0.004405796934040876
0.007384822739684035,0.01593071081451074,0.024219498959733,-0.004271820034302914
0.007893009543271462,0.018455416431429585,0.02637846608992762,-0.003878966185944824
0.008370203988815186,0.02122205462616282,0.029011456084091197,-0.00327082718709269
0.00880094914361908,0.024263083710166253,0.03181136445289956,-0.0025016960028442716
0.009175473488451423,0.02757969190399549,0.0344772271790053,-0.001624800530495314
0.009488830169552038,0.031146744641655393,0.03679292275029942,-0.000684637060191478
0.009739646298299716,0.03492317130928639,0.03865693065004967,0.000285283222772141
0.009928979940992228,0.0388631437423558,0.040071208663898815,0.0012607172779362601
0.010059555600327024,0.04292483514986007,0.04110703919537009,0.0022231272195519344
0.010135420421380185,0.04707534547758675,0.041865197843165454,0.003156278001690302
0.010161876932590118,0.051291929549048015,0.04244358890815046,0.004044565451893352
0.010145457452193363,0.05556066031141485,0.04291878642705438,0.004873504061855224
0.01009376456887011,0.059873947511603125,0.043341046922452844,0.005631337772933918
0.010015157668760696,0.06422804330967388,0.04373803839605231,0.006310252291127006
0.009918374255598298,0.06862112013180371,0.04412168736897143,0.006906542518771097
0.00981217033072678,0.07305201955598853,0.04449432463131599,0.007420130585234816
0.00970500496000535,0.07751951864249079,0.04485286922478754,0.007854058607142955
0.009604755492540838,0.0820219312290143,0.04519149826675769,0.008214206161805963
0.009518450747813169,0.086556931687482,0.045503510958319976,0.008509108496335103
0.009452029456647255,0.09112152261465496,0.04578221614728678,0.008749633220015738
0.009410148836483176,0.09571199071202974,0.0460195023052613,0.008948336200948445
0.009396074294664934,0.10032353816869787,0.04620057319726578,0.009118456918267815
0.009411671661756821,0.1049492081630265,0.046295465442651285,0.00927272575889651
0.009457493269294761,0.10957798808740023,0.04625230591740083,0.009422424101597738
0.009532902971249767,0.11419266451420265,0.04600060772054174,0.009577264297719873
0.00963615163242231,0.1187687564202381,0.045469844265807705,0.009746319796605785
0.009764339326890732,0.12327587588855338,0.04461728298610982,0.00993940458293306
0.009913298619435278,0.12768164558774003,0.04344776501986653,0.010167624679677379
0.010077541060225492,0.13195651859260146,0.04201035366951771,0.01044220445540848
0.010250419164251387,0.13607711583863508,0.04037417877725073,0.010772055904328752
0.010424540152131625,0.14002680479165786,0.03860100849566006,0.011161552881868028
