time,Ahrs1_Roll,Ahrs1_bRollRate,Ahrs1_bYawRate
3090.0,-0.02020424098939822,0.00824649572840425,-0.004558798600948479
3090.1,-0.01947284209617599,0.007605748939865291,-0.0050890663049888265
3090.2,-0.01883464484495779,0.006643973429123297,-0.005487590309064832
3090.3,-0.018316783922697404,0.005409128971075925,-0.005742487770418106
3090.3999999999996,-0.017938729043434513,0.004011362357049501,-0.005896485677411308
3090.5,-0.01770513717001095,0.0026407508846749686,-0.006123853844150945
3090.6,-0.01759933563214373,0.0015538122834967089,-0.006821747278776636
3090.7,-0.017581814569197638,0.001012553722193636,-0.008648316804806093
3090.8,-0.017597924523477405,0.0011748355493270276,-0.012430279098508674
3090.8999999999996,-0.01759641480220035,0.0019669352263001513,-0.018925066054235242
3091.0,-0.01755553349067564,0.00300319009780962,-0.028532091599529033
3091.1,-0.017508781613604682,0.003612395090874804,-0.04110828647504259
3091.2,-0.017561509841683347,0.0029725458084830635,-0.055981895413197924
3091.3,-0.017893078575070713,0.0002890404890678908,-0.07212495978153322
3091.3999999999996,-0.018745174733845755,-0.005068942557616782,-0.08835307351544984
3091.5,-0.020402038151597055,-0.01352009081684568,-0.10342542655391555
3091.6,-0.02316969756735171,-0.025287464867194985,-0.1160078905425597
3091.7,-0.027357234895707135,-0.04040770578222143,-0.1245879473003094
3091.8,-0.033256104329084255,-0.058671509346705286,-0.12750102991042056
3091.8999999999996,-0.041109909286503765,-0.07950112381771421,-0.12316703243657075
3092.0,-0.0510721386900876,-0.10184571233891614,-0.11047518330342458
3092.1,-0.0631612894088162,-0.1241937760171484,-0.08912596654283865
3092.2,-0.07723098068102982,-0.14473929617274195,-0.05975113378272018
3092.3,-0.09296769972476256,-0.1616464516145725,-0.023775967994445753
3092.3999999999996,-0.10991246342209474,-0.17330595641926194,0.01685986271386135
3092.5,-0.12749079480767084,-0.17849437105018284,0.059961447876717616
3092.6,-0.1450405767808213,-0.1764204594019458,0.10323592742136506
3092.7,-0.16183949824282742,-0.16670722485289374,0.14438487832407693
3092.8,-0.1771374239908683,-0.14936405132627373,0.1812089802589553
3092.8999999999996,-0.1901939635117709,-0.12476289837826239,0.21173560794823304
3093.0,-0.20031786232644505,-0.0935985473705747,0.23430316836974024
3093.1,-0.20690405166531764,-0.056826575644996574,0.24754015514271777
3093.2,-0.2094657893394816,-0.01561666401981797,0.25027090355471376
3093.3,-0.2076638426635325,0.028627156000977285,0.24148477900781185
3093.3999999999996,-0.20133640082694124,0.07417742814796274,0.2205014327455618
3093.5,-0.19053023422759627,0.11890481210661505,0.18732290582157776
