Ahrs1_Roll,Ahrs1_bRollRate,Ahrs1_bYawRate
-0.12962363275548655,-0.011410021622258452,-0.012393095688436098
-0.13078728348915902,-0.01126872520173352,-0.012780415370125258
-0.13194837729719033,-0.011221917843764242,-0.01311696906373902
-0.13311517901009914,-0.011264432106971081,-0.013366394280290543
-0.13429372739143322,-0.01138443678326917,-0.013502270129150791
-0.1354876072703149,-0.01156082210719011,-0.013518263982551225
-0.1366978573469036,-0.011761589900275949,-0.0134340723561652
-0.13792290464753043,-0.01194799929448024,-0.013291711022142109
-0.13915867118947553,-0.012084253320413936,-0.013141062014021782
-0.14039903993870723,-0.01214661250209149,-0.01302243734513677
-0.14163689475698987,-0.012127326724563757,-0.012956473664509105
-0.14286563608105296,-0.012033491443231075,-0.012945212267187386
-0.14408035313274528,-0.011881913794917277,-0.012981119732994243
-0.14527782936112907,-0.011690738208004061,-0.013057575251850738
-0.14645557795791928,-0.011472332938624697,-0.013174585419918521
-0.14761116085752282,-0.011234374082627716,-0.013337650908509179
-0.14874281301897224,-0.010987706109808707,-0.013552955221839295
-0.14985084848767205,-0.010750250227177382,-0.013822888722521619
-0.15093844316837,-0.010541385272966067,-0.014143248403859741
-0.15201103631733798,-0.01037296236114972,-0.01450194784659657
-0.15307470876944665,-0.010245400362453421,-0.014879744218263777
-0.15413455339755222,-0.010151067546268738,-0.01525389700844599
-0.15519399598562944,-0.010082243909495966,-0.015604051744656218
-0.1562553291509976,-0.010038831937243057,-0.015917119071189624
-0.15732088093007346,-0.010030638913821346,-0.01618775807187707
-0.15839385357939162,-0.010072781248279693,-0.016414727157540627
-0.15947827108358262,-0.010177489951021778,-0.016597071852219016
-0.1605783731195185,-0.010346890267592083,-0.016733312454256154
-0.16169809053213474,-0.010569918677727356,-0.016823401340936725
-0.1628406704945788,-0.010823823302353288,-0.016871418956539968
-0.16400790014261057,-0.01107840624358166,-0.016886405104025552
-0.16519872229406313,-0.011302058844441321,-0.016879556698144033
-0.16640832847627562,-0.011470153548206633,-0.016859545578293268
-0.1676292361205135,-0.011573209554445345,-0.016830483320161516
-0.16885424660308984,-0.011618620392946422,-0.016794526922700063
-0.1700790775222829,-0.011623179549714868,-0.016756025039163472
-0.17130246741902058,-0.011601679722192773,-0.01672297839968976
-0.1725240055262482,-0.011560377906879677,-0.016705034429548543
-0.17374200575120224,-0.011499216115984553,-0.016710521553792056
-0.17495319382580146,-0.011418754332736493,-0.016744710459746973
-0.17615402312166162,-0.011324133353233313,-0.01680941407696539
-0.17734220451591104,-0.011222157248660044,-0.016903603560121185
-0.17851716300940304,-0.011115779906362271,-0.017025125533609953
-0.17967934754276155,-0.011003319513296424,-0.017172769867751677
-0.18082939738031453,-0.010883816982851473,-0.01734741538290978
-0.18196802374302457,-0.010763353307368781,-0.01755193628760941
-0.18309670948451368,-0.010657043850724352,-0.017789813756127027
-0.1842186394869428,-0.010585418181066905,-0.018061478797640224
-0.18533909486746472,-0.0105671492358419,-0.018359260465910403
-0.18646495061508128,-0.010611129147034862,-0.01866593482746273
-0.18760338256000952,-0.010711149281790419,-0.01896077261868788
-0.18876012412957316,-0.0108467379967002,-0.019229571462760046
-0.18993784350617307,-0.0109915315546114,-0.01947030878599201
-0.1911354898078757,-0.011124929491596488,-0.019690303647260134
-0.1923491312074263,-0.011239239557421215,-0.01989820375428347
-0.1935739277213745,-0.011338502690114351,-0.020096487552345405
-0.19480629374876554,-0.011432177146003093,-0.020278377279456146
-0.1960452443132262,-0.011528407680322582,-0.02043069515199526
-0.19729221203989725,-0.011629708879496648,-0.0205411377391717
