time,Dadc1_tas,vane_AoA,Ahrs1_Pitch,Ahrs1_bPitchRate
2632.8999999999996,-6.337784832430572,0.042041886935352824,0.21383719223364897,0.02875622862731291
2633.0,-6.539010420852961,0.04216580322548842,0.21657807657431785,0.028296783932936977
2633.1,-6.739437382131342,0.0422548083617989,0.2192742974870605,0.027852471247216896
2633.2,-6.936304210846146,0.042325293612047066,0.22192882043588624,0.0274301563258641
2633.3,-7.1296023181219965,0.04239911393370432,0.22454468393813282,0.027026314369630624
2633.3999999999996,-7.321634425345962,0.04249136767280799,0.22712409847868176,0.026632960814281185
2633.5,-7.515427818069639,0.0426079224730445,0.22966716494683026,0.026242335226409588
2633.6,-7.713135189168241,0.0427515119825201,0.2321714814400806,0.025848301420157423
2633.7,-7.91563191910663,0.0429251854657734,0.23463373821045544,0.025446028294842216
2633.8,-8.12335465435892,0.04312633211683782,0.2370520492226336,0.02503168661177819
2633.8999999999996,-8.337049753087939,0.043338806849432594,0.23942670669068333,0.024603616133415673
2634.0,-8.557359954696906,0.0435357114832941,0.24175899584386776,0.02416454379886109
2634.1,-8.783784609656706,0.04369486901062262,0.24404975933630577,0.023720994081671862
2634.2,-9.014330591792941,0.043815465462775996,0.246298955152416,0.023277053079834405
2634.3,-9.24630406570924,0.04392124364975322,0.24850567514445582,0.022826289045669343
2634.3999999999996,-9.477489287333569,0.04404624993417698,0.25066778173323767,0.02235092901259682
2634.5,-9.706711097630304,0.04421330819179963,0.25278151399768295,0.021833031804446998
2634.6,-9.933545611256847,0.04441992000430634,0.25484208049114265,0.021270147827906875
2634.7,-10.15792841309461,0.044639645506830285,0.2568456054446254,0.020681973450026522
2634.8,-10.380466382007597,0.04483710233845031,0.2587913529681178,0.02010174880399976
2634.8999999999996,-10.603152332311026,0.04498736616452952,0.26068246554205415,0.01955850449165059
2635.0,-10.829367931830461,0.04508800027216741,0.2625243943591203,0.019063227034000003
2635.1,-11.062600297573923,0.04515698914245103,0.26432215605954296,0.01860881461432329
2635.2,-11.30442966854892,0.045220501099162036,0.26607865895033644,0.018181687651480875
2635.3,-11.553069413967762,0.04530060258908788,0.2677950781357079,0.017772420411038617
2635.3999999999996,-11.803734374288652,0.0454088214337647,0.2694721022987931,0.01737503181550753
2635.5,-12.05105595212973,0.04554423195961797,0.27111028478100435,0.016977941840583134
2635.6,-12.292111904849065,0.045694001110177185,0.2727091414977838,0.016560125157850502
2635.7,-12.528021898313398,0.04583762484341792,0.27426615195160875,0.01610022309826593
2635.8,-12.763184105579725,0.0459555192918021,0.2757768400378527,0.015588842368424206
2635.8999999999996,-13.002871899835213,0.0460382181860236,0.2772356554485159,0.015025213709246055
2636.0,-13.25062224875657,0.046090580216367145,0.27863569595275345,0.014389732789026754
2636.1,-13.506602497114898,0.046128586254884966,0.27996511358092563,0.01360407097140926
2636.2,-13.767720262263978,0.046170199240118594,0.28119980989603127,0.012504590727049548
2636.3,-14.02955366890751,0.04622317927893164,0.2822950973354011,0.010856497577949039
2636.3999999999996,-14.288985291166213,0.046273710757644776,0.28318167623510815,0.00842353606703673
2636.5,-14.545811455616942,0.04628146834475756,0.2837712048563091,0.005076026531549589
2636.6,-14.802443229266842,0.046184697347635674,0.2839725571930673,0.0008806091712209388
2636.7,-15.062237807305138,0.04591228860944254,0.28371318141601937,-0.0038920286683908904
2636.8,-15.327790806379895,0.045397638708269475,0.282955907399982,-0.0088551009520892
2636.8999999999996,-15.600207773114178,0.04459257228130078,0.2817038905845443,-0.013634686771381126
2637.0,-15.87931657567212,0.04348001935404829,0.279993420534108,-0.01796431571476257
2637.1,-16.163966820644063,0.04208043095250914,0.27788054555533215,-0.021709393206187665
2637.2,-16.451797679457073,0.0404471309983476,0.2754284661739939,-0.02483948337153321
2637.3,-16.73891123182382,0.03865203902749687,0.27269914522421074,-0.02738764045497098
2637.3999999999996,-17.0204256291817,0.036768115739722135,0.2697488385874175,-0.029419836078298053
2637.5,-17.29207533012574,0.03485525177216393,0.26662582860670037,-0.031015382040677063
2637.6,-17.551849588383845,0.032954573170742435,0.26336950017236943,-0.032253775022550404
2637.7,-17.80052701946491,0.031092076650890244,0.2600109246918737,-0.03320713321625218
2637.8,-18.04089545095286,0.029287345159993795,0.25657453914903366,-0.033937033111726994
2637.8999999999996,-18.276295042598292,0.027562166296275743,0.25307989294614497,-0.03449203469410465
2638.0,-18.509208024120497,0.025945947995691995,0.24954314452608428,-0.03490495763102451
2638.1,-18.740392699587886,0.024474919591728428,0.2459785374063378,-0.03519358428311974
2638.2,-18.9689320907778,0.02318310566270211,0.24239944303956862,-0.03536710693513567
2638.3,-19.193192830907563,0.022089221643568177,0.23881829178705705,-0.0354350815429581
2638.3999999999996,-19.412055174334668,0.021189632975409364,0.23524536679393007,-0.03541314814391191
2638.5,-19.625536338828766,0.020463984495458394,0.2316874630620053,-0.035322399751151895
2638.6,-19.83443726270643,0.019888663592136986,0.22814794715459236,-0.035183883776461304
2638.7,-20.039441015723867,0.019446727751182186,0.2246284500625278,-0.03501305609592503
2638.8,-20.240449621033818,0.019128053296971786,0.22113066121178895,-0.034819769339148106
2638.8999999999996,-20.436629105274548,0.01892330525695788,0.21765659277726945,-0.03461663551254983
2639.0,-20.62700697906952,0.018819653869095707,0.21420696042235404,-0.034431626004163655
2639.1,-20.811065184206186,0.01880197875150993,0.21077844177792845,-0.034313962825016274
2639.2,-20.98893880712032,0.018856637694047364,0.2073613842216346,-0.03432477303888554
2639.3,-21.161340267339355,0.018973126455436532,0.20393965356909421,-0.034516153107751836
2639.3999999999996,-21.32943495879833,0.019142522032614198,0.20049298265940343,-0.034911294450045864
