time,Ahrs1_Roll,Ahrs1_bRollRate,Ahrs1_bYawRate
3020.0,0.02389374725311479,0.0009548391730659704,0.0025243995042422405
3020.1,0.02401775741164844,0.0009517137373660348,0.0024468405513779455
3020.2,0.024138105243861816,0.0009243524774989634,0.002368174845891508
3020.3,0.024252094739627965,0.0008735436146544568,0.0023040695573469023
3020.3999999999996,0.02435868722615144,0.0008137275198758948,0.002265719632232612
3020.5,0.0244587001987795,0.0007570581582604331,0.002255522714465418
3020.6,0.024553428673138727,0.0007032384525824914,0.0022690901635106704
3020.7,0.024643144907694106,0.0006428114033090985,0.002302133114664249
3020.8,0.024726748018613038,0.0005669565416287985,0.0023562793523300824
3020.8999999999996,0.024802490551885163,0.00047429042215943896,0.0024388673719089016
3021.0,0.024868977071923048,0.00037175801806532205,0.0025570790816219924
3021.1,0.02492596254199907,0.000271463738500531,0.002711625822090121
3021.2,0.02497481878681038,0.00018633722436607337,0.0028957934020884223
3021.3,0.02501854772400186,0.00012690351298462124,0.0031006362487348
3021.3999999999996,0.02506134182070348,0.00010109185540153967,0.003318560207846871
3021.5,0.02510813071556775,0.00012059668260669196,0.0035319750285323854
3021.6,0.02516510749902299,0.00021574844460839303,0.003677183424954806
3021.7,0.025241798889257535,0.0004526794303609284,0.003586885045897519
3021.8,0.025353590960424333,0.0009358479603000558,0.0029358795638399467
3021.8999999999996,0.02552207294929689,0.0017756409425902795,0.001235335402372051
3022.0,0.025770221981659684,0.0030159091458390255,-0.0020828612104336654
3022.1,0.02611108735556099,0.004547635009950725,-0.007500068851889889
3022.2,0.026532122046303962,0.00605908334304701,-0.015240904839001661
3022.3,0.026980540260298433,0.007061421557695309,-0.02519378430450647
3022.3999999999996,0.027355267504599132,0.006984188446156255,-0.0369518329678604
3022.5,0.02750791732053689,0.005293874955633611,-0.04992332233277739
3022.6,0.027251386552476553,0.0015830757607833057,-0.06343815924159255
3022.7,0.026372638836025693,-0.004395598456894831,-0.07680877232747156
3022.8,0.024646200211118772,-0.012744966600924588,-0.08934113820099529
3022.8999999999996,0.021846000885192875,-0.02346494952678662,-0.10030625347411166
3023.0,0.017755014363433217,-0.036491553459158464,-0.1088820508418265
3023.1,0.012174097734404112,-0.051704420185587616,-0.11409020088072286
3023.2,0.004932798614602955,-0.06888524182330391,-0.11478228354103079
3023.3,-0.004094816726783565,-0.08763023607643654,-0.10973841503524011
3023.3999999999996,-0.014967408202590168,-0.1072443035778324,-0.0979057426932102
3023.5,-0.027648553055098574,-0.12666991948976572,-0.07872850478407423
3023.6,-0.04198111448379165,-0.14451639103578207,-0.05243804459578809
3023.7,-0.057673594908721544,-0.15922507493561985,-0.02014481363909787
3023.8,-0.07430619117368635,-0.1693300616976361,0.01634227724506061
3023.8999999999996,-0.0913566999198859,-0.17370292069927873,0.05488263572926634
3024.0,-0.10823798766110553,-0.17167551515006016,0.0933640734159786
3024.1,-0.12433565798213052,-0.16302022251522572,0.12990908968114326
3024.2,-0.13903644469376528,-0.14785118475651227,0.16291437544366164
3024.3,-0.15174583518645668,-0.12652619315857283,0.1910043448950136
3024.3999999999996,-0.16190227788123082,-0.09958471969442947,0.21297313554101105
3024.5,-0.16899538936680783,-0.06771157616390555,0.2277256582293571
3024.6,-0.17258866374123777,-0.03171685775987917,0.23420170121320544
3024.7,-0.172344254821432,0.007445031198773103,0.23132476199912025
3024.8,-0.16805121702309814,0.048587006285996555,0.21808873885466246
3024.8999999999996,-0.15965967353905447,0.09015067069587847,0.1938651242443685
3025.0,-0.14731702704080787,0.13011849397612707,0.15885427771373983
3025.1,-0.13139305166413906,0.16610718351619325,0.114424353202643
3025.2,-0.11247726545859532,0.19568445486510538,0.06307311151059901
3025.3,-0.09134224069310425,0.21679005736702614,0.007995723951078868
3025.3999999999996,-0.06888420241362393,0.2280565778200183,-0.04746998092859568
3025.5,-0.046059167862124516,0.22891473641942628,-0.10023149741702533
3025.6,-0.023825395978263948,0.2195294003279414,-0.1476052017563135
3025.7,-0.0030937537666030153,0.20067770336948831,-0.187384405190991
3025.8,0.015314380593810021,0.17362541349299576,-0.2179256252483086
3025.8999999999996,0.03070141818833286,0.13999010919803495,-0.23824967180266882
3026.0,0.042518813891245164,0.10157939670252912,-0.24807916208652736
3026.1,0.05038161230276642,0.06023214289991865,-0.24775478141386623
3026.2,0.05407351270043812,0.017709477331030277,-0.23805475790143985
3026.3,0.053545491887054666,-0.02434125538370602,-0.22000138208966163
3026.3999999999996,0.04891096607408538,-0.0643749820556768,-0.19472908695619728
3026.5,0.0404391135509154,-0.1009426260034431,-0.16343976237018948
3026.6,0.0285445600944738,-0.13272423525776747,-0.12742433679821377
3026.7,0.013769262579123965,-0.1585972502439333,-0.08810109879721822
3026.8,-0.0032456131921782595,-0.17770985952411453,-0.04702162791561266
3026.8999999999996,-0.021794563505403777,-0.18952974191988683,-0.00582603694579372
3027.0,-0.04114292198001334,-0.19385888762888495,0.03383752511408025
3027.1,-0.06055831635218906,-0.19082584055180882,0.07040623323356049
3027.2,-0.07933737850603328,-0.18086659252721132,0.1024916338988719
3027.3,-0.09682895400005388,-0.164691248826398,0.12895584906741286
3027.3999999999996,-0.11245550441189221,-0.1432300050786193,0.14897277124884606
