\beta,\phi,p,r
0.0,0.0,0.0,0.0
0.00016048331320005392,0.0007231155120432566,0.013394410005083773,-0.002091144361198502
0.0005464875256796181,0.0025019727070728875,0.021453587660193812,-0.0043755389967254105
0.0011699761762797502,0.0048934724001743965,0.025882489628815515,-0.006626034794969775
0.002025967039845625,0.007598902944939968,0.027908430394742435,-0.008777921201960404
0.0031159337653098376,0.010427547051625949,0.02848988779963152,-0.011016523130853778
0.004478822898670053,0.013275551880839872,0.028413249080409077,-0.013849666347167697
0.006222839228129671,0.01610889181658602,0.028278085361407614,-0.01808113650834896
0.008543607675562032,0.01894013230182914,0.028395171133045977,-0.02462275444561868
0.01171390545002229,0.021793600433874665,0.028673413128278397,-0.03417621643630226
0.016040736107459163,0.02466300925929004,0.02859885498905287,-0.046922144085504144
0.021801538620655137,0.027474256926933806,0.027361833505327178,-0.06237283648140349
0.02918104101086592,0.030067018327729466,0.024090966191319042,-0.07944701947724161
0.038226735797624395,0.03220063310997795,0.01808442826690103,-0.09668999639799769
0.048827770815943326,0.03357865411323493,0.008939354686613436,-0.11249286565338404
0.060708937837541596,0.03387980530164586,-0.0034467118388968876,-0.12519858827695543
0.07342737346539352,0.03278489657761569,-0.01894232922397877,-0.13309469310731495
0.08636768206400383,0.029997936158724137,-0.03721416863763191,-0.13440829066449467
0.0987455281082989,0.02526874392929543,-0.05766040853283095,-0.12744620150265012
0.10963814987866852,0.018426162675707413,-0.0792793428574817,-0.11092333257026629
0.11805378080098305,0.009423001895360945,-0.10058922046422329,-0.08436337174775697
0.1230334140975923,-0.0016183894639602496,-0.11970956221436449,-0.04836836690029105
0.123761143942277,-0.014377764132853384,-0.13461630356478518,-0.004617509800800462
0.11965599236072871,-0.028339048687282088,-0.14347209941953573,0.04438473584565611
0.11042927006927536,-0.04282353221937824,-0.14489716293164712,0.09566900377854747
0.09610706304409718,-0.05704349242638886,-0.138100811553499,0.14612320116745064
0.07702660378151728,-0.07016221981522625,-0.12288728284805027,0.19271798355529995
0.05381461855565862,-0.08135124376652747,-0.09960786598268691,0.23266786762603114
0.0273508082494625,-0.089842535908522,-0.06911295634625265,0.2635739252039222
-0.0012814466558670832,-0.09497580871333845,-0.032695563216565526,0.28353770102975795
-0.030850650806312222,-0.09623815295331037,0.008011485696146995,0.2911930500362786
-0.060028945888646754,-0.09329091821372626,0.05118212008275849,0.2856390575288777
-0.08743469643753783,-0.08598244471387659,0.09491722329306478,0.26635531230693804
-0.11167369019137886,-0.0743536045110101,0.1372575205898051,0.23324458630186565
-0.131398035032282,-0.05864771821350573,0.1760934300409974,0.186883185163598
