time,vane_AoA,Ahrs1_Pitch,Ahrs1_bPitchRate
2675.0,0.0,0.0,0.000815139328057062
2675.1,4.829284618601617e-05,9.667780629784527e-05,0.00038238092610321883
2675.2,0.00010542406717963582,0.00015366136275983934,2.3532407486122208e-05
2675.3,0.00014824526595047353,0.00017877983904030133,-0.00025819029071478676
2675.3999999999996,0.00016302952083664066,0.00018057648942596154,-0.00045695258996490283
2675.5,0.00015335474551339868,0.00016758534835329103,-0.0005699350716058062
2675.6,0.00013485711585555613,0.00014720986878155237,-0.0006037484456916186
2675.7,0.00012218074720507583,0.00012498458881993215,-0.0005724574172768152
2675.8,0.00011907750356262369,0.00010531142327634859,-0.00048589204359949264
2675.8999999999996,0.00011924489189944812,9.378205934352444e-05,-0.00033619140561096957
2676.0,0.00011684151390962812,9.957180149617822e-05,-9.076670330138073e-05
2676.1,0.00011774479134516635,0.00013661877282861512,0.0003068800621978802
2676.2,0.00014202962369126837,0.00022431703479998546,0.0009319571605162136
2676.3,0.00021637388322239053,0.0003890086622801181,0.0018699059569742109
2676.3999999999996,0.0003631087685381559,0.0006654542900290763,0.003200014307184999
2676.5,0.0005934365620794637,0.0010956270863551995,0.004967113882548731
2676.6,0.0009089458551015935,0.0017230872326242464,0.007148934279660778
2676.7,0.0013102198064084399,0.0025840986583796736,0.009638825140712176
2676.8,0.001805128835073543,0.003699214418680695,0.012261120078954309
2676.8999999999996,0.0024085726925491117,0.00506926823571134,0.014817875014199235
2677.0,0.003133310391043467,0.006677344716879938,0.017146055962886143
2677.1,0.003979663643702881,0.008495377167624461,0.019158191890954756
2677.2,0.004931490329080673,0.010492281892016038,0.02084810869758305
2677.3,0.005960182707157513,0.012640249583758166,0.022262326737005015
2677.3999999999996,0.0070341012433839676,0.014917108621866728,0.023457470835085533
2677.5,0.008128399784283001,0.01730489109536471,0.02446817977515442
2677.6,0.00922971409338744,0.019786410191188514,0.025295961698839933
2677.7,0.010333618616532154,0.022341922262729467,0.025915191921598996
2677.8,0.011437040914856512,0.02494742007197314,0.026288972610120063
2677.8999999999996,0.012529510009716163,0.027575259708257527,0.026388531005759597
2678.0,0.01358781873395032,0.030196764523028406,0.02620977985591309
2678.1,0.014578234242657242,0.0327856948070791,0.02578162940891968
2678.2,0.01546682839361597,0.035321279381034604,0.0251649471191805
2678.3,0.016233055029347254,0.03779022559971058,0.02444542493091682
2678.3999999999996,0.01687847408394918,0.040188012342480935,0.023722907272955535
2678.5,0.017424740894754136,0.04251950297118135,0.023096126967553098
2678.6,0.01790142488039578,0.044798107049643855,0.022642237548434536
2678.7,0.01833177927303474,0.047042804790981795,0.022396666060249478
2678.8,0.018726516002698236,0.04927342300241386,0.022344162832352608
2678.8999999999996,0.01908680620994488,0.051505776483861725,0.02242915876779635
2679.0,0.01940885916744146,0.0537487959660364,0.022581233414330357
2679.1,0.019685688580283155,0.05600460905924792,0.02273964527817936
2679.2,0.019909523462379102,0.058270623882467065,0.022863161993164856
2679.3,0.020077476875666862,0.06054181620643369,0.022926111111618432
2679.3999999999996,0.020196378662314655,0.06281202320566794,0.022913104939165627
2679.5,0.02028192843908159,0.06507453314778987,0.022821280726225635
2679.6,0.020353202396192763,0.06732300606790284,0.02266535338753051
2679.7,0.020427368844653432,0.06955288741400932,0.022474001879019538
2679.8,0.0205182093049764,0.0717621296916924,0.022273767258163657
2679.8999999999996,0.020638598286325777,0.07395004483987623,0.0220703048067173
2680.0,0.020802604967547204,0.07611469886542475,0.021842586769180026
2680.1,0.021021239684957373,0.07825084551838672,0.02155715652452374
2680.2,0.02129270564945838,0.0803504669554546,0.021194554361601975
