time,vane_AoA,Ahrs1_Pitch,Ahrs1_bPitchRate
3237.0,0.0,0.0,0.00848401436292381
3237.1,0.00018695991470194336,0.0008142230144332723,0.008411247817244439
3237.2,0.00039298460544625534,0.0016203491650003652,0.00831466530527193
3237.3,0.0005922196324742359,0.0024158981453711874,0.008187791151050436
3237.3999999999996,0.0007574062543190109,0.0031977893208819954,0.00803185094739508
3237.5,0.0008701677153760736,0.003963487839756927,0.007855257689237907
3237.6,0.0009260736618175811,0.004711698109612009,0.0076688539211356025
3237.7,0.0009340740060692247,0.005442102019397626,0.007480050326795785
3237.8,0.0009117434753485808,0.006154486339246624,0.007290123180022065
3237.8999999999996,0.0008785071158667334,0.006847992850310947,0.007096232098013633
3238.0,0.0008486056745465592,0.007520973742023326,0.006895557877478374
3238.1,0.000826213427354104,0.008171494409164455,0.006687831041056843
3238.2,0.0008065170556455399,0.008798276637546305,0.006475050238287885
3238.3,0.0007831033240559296,0.00940152562791255,0.006259881528501947
3238.3999999999996,0.0007555021457849475,0.009982862623617306,0.0060446576160339965
3238.5,0.0007304471018012247,0.01054426951224791,0.005831368591635966
3238.6,0.0007171898752251185,0.011086940314330008,0.00562159777853508
3238.7,0.0007222730029498394,0.011610933447585094,0.005415782998295195
3238.8,0.0007479128437452482,0.012115563193296715,0.005212459343181758
3238.8999999999996,0.0007934372224814608,0.012599913720623567,0.005008331409194284
3239.0,0.0008559439869599681,0.01306308175396004,0.004799378733708337
3239.1,0.0009278688107945335,0.01350423499123252,0.004582802486488477
3239.2,0.0009942310115075334,0.013922805325384927,0.0043591866440106175
3239.3,0.0010349132765457016,0.014318917400927781,0.004133523268915984
3239.3999999999996,0.001033884915505956,0.01469371115650522,0.003913862755844521
3239.5,0.0009901937344500356,0.015049059091380166,0.003707718385735267
3239.6,0.0009217424740617631,0.015386697942481826,0.0035179856929124192
3239.7,0.0008575301085498919,0.015707434092873285,0.0033403872805467623
3239.8,0.0008231211537747034,0.016010955175103297,0.0031632308926574483
3239.8999999999996,0.0008289922340135951,0.016295997572091825,0.0029698198922006288
3240.0,0.0008684483326543427,0.016560345137566913,0.0027440702960080995
3240.1,0.0009240839895153727,0.01680080147390078,0.0024777421159310714
3240.2,0.0009760739012202903,0.017013667383047465,0.0021748501630933065
3240.3,0.0010066877119398858,0.017195751244496384,0.0018499638262020348
3240.3999999999996,0.0010012894364125845,0.017345413968042577,0.0015219495446467828
3240.5,0.0009502548545503758,0.01746313232456881,0.0012079307716842916
3240.6,0.000853741007320799,0.017551303310207378,0.0009201198280557215
3240.7,0.0007247921537761222,0.017613373370596225,0.0006645592219344928
3240.8,0.0005853684443430297,0.017652770452941793,0.0004408948417711474
3240.8999999999996,0.00045705963043174034,0.017672195390475064,0.00024377051393882838
3241.0,0.0003539844368860183,0.017673431505435166,6.571618357973013e-05
3241.1,0.00028216795023349535,0.01765752618931536,-0.00010001602004404821
3241.2,0.00024260007649897888,0.017625217020296884,-0.00025808672717172364
3241.3,0.00023320310098577432,0.01757733652381747,-0.0004111229899589209
3241.3999999999996,0.00024901974687014815,0.01751491746884742,-0.0005599440571788355
3241.5,0.000282980731638753,0.017439129749756914,-0.0007031407985135636
3241.6,0.0003277345531939026,0.017351296717246292,-0.0008367490455452707
3241.7,0.0003771009532018183,0.017252901451074606,-0.0009552933110296134
3241.8,0.0004265345387740934,0.017145393934412074,-0.0010543474987255875
3241.8999999999996,0.00047304655071129,0.017029906464453275,-0.0011333938516147849
3242.0,0.0005149753373403959,0.01690716161047181,-0.0011973593022198907
3242.1,0.000551458344919047,0.016777602120161564,-0.0012557209588053406
3242.2,0.0005822142109273431,0.016641454929450662,-0.001319148864002842
3242.3,0.0006092691352142784,0.01649856318838692,-0.0013952536280685962
3242.3999999999996,0.0006397543192549379,0.016348225297444882,-0.0014858845564157475
3242.5,0.000685497290163139,0.0161893658112117,-0.0015876247261314945
3242.6,0.0007573516329361412,0.01602094449001343,-0.0016952617115648936
3242.7,0.0008581038958108945,0.01584220374388165,-0.0018058380902851758
3242.8,0.0009797277226624651,0.015652613598450396,-0.0019201039562201706
3242.8999999999996,0.0011064095501673273,0.015451714916723059,-0.00204064209918145
3243.0,0.0012198903134117837,0.015239030452459957,-0.0021690399719822523
3243.1,0.001304055443589219,0.015014022478222158,-0.002304192587847396
3243.2,0.0013491411101310914,0.014776132546640728,-0.0024418545443564608
3243.3,0.0013566666851453967,0.014525019335537072,-0.0025756550719669333
3243.3999999999996,0.0013427512626708635,0.014260865054069727,-0.0027001431416263494
3243.5,0.0013343224443689424,0.013984383516616674,-0.002813945644134924
3243.6,0.0013568457113696706,0.013696474156227859,-0.0029191112414957946
3243.7,0.0014213786089566222,0.013397987994305326,-0.003016384162150154
3243.8,0.0015211960003319101,0.01308996005614938,-0.003101225618315997
3243.8999999999996,0.0016395340760597518,0.012774125048347403,-0.0031643991676475513
3244.0,0.0017599618601940367,0.012453272227323172,-0.0031963185942589425
3244.1,0.0018707773535904056,0.012131135489109683,-0.0031918096089043556
3244.2,0.0019632995462804674,0.011811854454421181,-0.003152451801393345
3244.3,0.00203054852903689,0.011499191633820313,-0.0030861794461719974
3244.3999999999996,0.0020707770025093137,0.011195684496721179,-0.0030054650353531316
3244.5,0.002093112216091467,0.010902047840714716,-0.002924676763631013
3244.6,0.0021188924561075404,0.01061717062721981,-0.0028566435587748093
3244.7,0.0021752338785674488,0.010338736192375448,-0.0028096423892315743
3244.8,0.0022832542690279273,0.010064075786278309,-0.0027867621953457846
3244.8999999999996,0.00244740717162598,0.009790780510116514,-0.00278772943880074
3245.0,0.0026526174497165152,0.009516814424667798,-0.0028113679862308283
3245.1,0.0028720622407943535,0.009240149472971942,-0.0028572200181424556
3245.2,0.003081534023955483,0.008958268149791174,-0.0029258109231002395
3245.3,0.0032708885229978607,0.00866804982540449,-0.0030178010046869523
3245.3999999999996,0.0034446855588458687,0.00836622353577764,-0.003133043839710773
