time,Ahrs1_Roll,Ahrs1_bRollRate,Ahrs1_bYawRate
3717.0,0.0005478500165466841,-0.0030260217763249464,-0.001590954650739782
3717.1,0.00018647975809897157,-0.00347034253410231,-0.0017142764716525768
3717.2,-0.00020907111829763787,-0.0036723564633255805,-0.0020298086625911587
3717.3,-0.0006099373869221888,-0.003522329408973701,-0.0027293661350751603
3717.3999999999996,-0.0009828421465724912,-0.002964841351048436,-0.004080093159891119
3717.5,-0.001297170751415955,-0.002015621301032369,-0.0064174508821863456
3717.6,-0.0015316890780574432,-0.0007716760289220533,-0.010107526347251606
3717.7,-0.0016815699226831785,0.0005667220680866079,-0.015470442215792222
3717.8,-0.0017678928552041543,0.0016695715703329058,-0.02268077202629313
3717.8999999999996,-0.0018490801997025688,0.002085061467333904,-0.031685956660566984
3718.0,-0.0020292800532098116,0.001309010099950018,-0.04218200518035682
3718.1,-0.002457775213585924,-0.0011051073859855787,-0.05365441795152745
3718.2,-0.003317648507621265,-0.005449993307321972,-0.06546006323900604
3718.3,-0.004807585993259153,-0.011826393316615532,-0.07691313395480819
3718.3999999999996,-0.007123340779957143,-0.020168338732631245,-0.08734605218683889
3718.5,-0.010443788384836063,-0.030303871207372185,-0.09613936440451848
3718.6,-0.014922807680003003,-0.04201402216759414,-0.10273493498003994
3718.7,-0.020685390426102606,-0.055064083091324476,-0.10663871563161198
3718.8,-0.02782589562469208,-0.06920232130125263,-0.10739697982220953
3718.8999999999996,-0.03640693241582192,-0.0841391749670069,-0.10453730003793722
3719.0,-0.046457389686066726,-0.09952047527523233,-0.09751002831966396
3719.1,-0.05796717174602576,-0.11489309023217831,-0.08570327522592375
3719.2,-0.0708752496785142,-0.1296540607277851,-0.06858639836115166
3719.3,-0.08505090439405444,-0.14299711716631075,-0.04595576240116195
3719.3999999999996,-0.1002746386607219,-0.1539064890989799,-0.01816681812783201
3719.5,-0.11622779442999782,-0.16124883649334784,0.01377813435645342
3719.6,-0.13249577272857938,-0.16395693761846764,0.0483399831934854
3719.7,-0.14858473321715476,-0.1612289164049471,0.08370252557653073
3719.8,-0.163948773382056,-0.1526559572982067,0.11806847193531796
3719.8999999999996,-0.17802193806287575,-0.13823816217069904,0.14987050968594517
3720.0,-0.19024885948731704,-0.11829991279717697,0.17783069263613227
3720.1,-0.2001088102608863,-0.09335418350666416,0.20088256875173058
3720.2,-0.207131229305435,-0.06398069004070409,0.21802732800277713
3720.3,-0.21090581485516247,-0.030769961875074248,0.22820743665160875
3720.3999999999996,-0.21109281795962814,0.005637946435585755,0.23026449854694417
3720.5,-0.2074403396379213,0.04442287628830845,0.22302961038664404
3720.6,-0.19981397707890278,0.08441306454214499,0.20556460425945064
3720.7,-0.18823693786894008,0.12397105466665148,0.17750485323874637
3720.8,-0.17292810975164422,0.16103897774661738,0.13936389740723373
3720.8999999999996,-0.15431956093377688,0.1933744651564468,0.09262741214144762
3721.0,-0.13304186432561851,0.2188899338727753,0.03956909641487587
3721.1,-0.10988069011112339,0.23594308725917967,-0.01710471639198982
3721.2,-0.08571876347561465,0.24348264775289774,-0.07460376123380218
3721.3,-0.061479005450750884,0.2410585574362022,-0.13028563302008994
3721.3999999999996,-0.038078274247903866,0.2287570654660752,-0.1817538941479298
3721.5,-0.0163953413065295,0.2071051642023454,-0.22685151452519017
3721.6,0.002746578927478037,0.17696415989540615,-0.2636062720752212
3721.7,0.018590145764409257,0.13943724049554157,-0.2902137682624692
3721.8,0.030459983040070915,0.09582783393719557,-0.30513088249760456
3721.8999999999996,0.037793451821706625,0.0476716082654662,-0.3072858240715929
3722.0,0.0401855890112054,-0.003182017144914147,-0.2963344390993457
3722.1,0.037440200948734514,-0.054522321996450906,-0.27284556787230263
3722.2,0.029612521427992144,-0.10386028445764044,-0.23829826576697158
3722.3,0.017025164018758636,-0.14866945450002483,-0.19485322607852076
3722.3999999999996,0.000246322983929421,-0.18670115710472246,-0.14500091051195793
3722.5,-0.01996513835498475,-0.21623511663955422,-0.091260410679696
3722.6,-0.04272975822285891,-0.23618487000725477,-0.0360311993974377
