\beta,\phi,p,r
0.0,0.14650962498554543,0.009335234246304443,0.021552847127769087
-4.755991254618789e-05,0.1484248490976601,0.027644102275080077,0.014650811384721716
0.0006196232164717762,0.15181186459111043,0.039129531396171896,0.007620307606185171
0.001992222098352311,0.15608394189205924,0.0455938731453658,0.0009213895676350851
0.004014728830633594,0.16080547375861085,0.04829293844946799,-0.005070500841761041
0.006595882802094512,0.16564660325667357,0.04810838180934963,-0.010064699110448137
0.009618435875993642,0.1703518307642564,0.04566152139285745,-0.013853720181023472
0.012948101359457885,0.17471849134482248,0.04140132035235687,-0.016307848495385413
0.016441481504822296,0.17858344089965827,0.03568133932347326,-0.017366852921198182
0.019952909085267513,0.1818168157909221,0.028822644914234218,-0.01703082329615292
0.023340265924937143,0.18432119598403554,0.021159349606703202,-0.015351118973474322
0.026469870990286574,0.18603491778498885,0.013079794221125225,-0.01242138516628327
0.0292205816983614,0.18693984423283486,0.005074800748420623,-0.008369909450620683
0.031487488977175876,0.18707328647624952,-0.0022372693524120944,-0.0033573100347372275
0.033185867001692605,0.18653869226219968,-0.00817123494101617,0.002417642451922128
0.034255820115006316,0.18550498334692084,-0.012136280519509464,0.008709297512972706
0.03466707501888268,0.1841877841118079,-0.013815900285718039,0.015226059023083155
0.03442232965929396,0.18281644579179815,-0.013256019886965198,0.021649230698263158
0.03355760159273075,0.18159895263469641,-0.010820669915613052,0.027664805882525782
0.03213913881059542,0.18069655172206447,-0.007052128094769904,0.03299558317222723
0.03025761354356102,0.18021458125298973,-0.002496935263725503,0.037424321209016245
0.028020822518429977,0.18020970180038537,0.0024365946991736663,0.04080478837727492
0.02554613807474619,0.18070709838817464,0.007525552795658532,0.04306086257985712
0.022953723601116173,0.18171666365510564,0.012668526984812129,0.044176948873024924
0.02036099108182851,0.18323954305379864,0.017773061763271245,0.044186296983506415
0.017878131107640603,0.18526474302936521,0.022682665499757365,0.04316290642302127
0.015604269934202039,0.18776223663212468,0.027179384042402898,0.041217336102784496
0.013624057048422815,0.19067899798692065,0.031030208712548565,0.0384924313207119
0.012004886286898228,0.19393972535961054,0.03402723307276401,0.035155774040039695
0.01079506358930675,0.1974503922125228,0.03600533007653352,0.03138965431312107
0.010023010064789216,0.2011031915804125,0.036857527665704465,0.027381688930440157
0.009697335567080237,0.20478375455893136,0.0365662185818756,0.023317882619917036
0.00980758748025224,0.20838186421592883,0.035236650183709854,0.019377131962380428
0.010325650146837846,0.21180421976224087,0.03309825781993185,0.01572484933752183
0.011207927331621159,0.2149848155530109,0.030455260038179388,0.012504718298563299
0.012398368496692819,0.21788847633285757,0.027605427187379725,0.009830396287874866
0.01383210743401011,0.22050634969066035,0.024767678065874835,0.007780437875374928
0.015439216354031953,0.2228459574238204,0.022048765530931855,0.006398423075982469
0.017148048799358356,0.22492019220609988,0.019454449664603093,0.005697806844086087
0.018887840298404054,0.2267391873603293,0.016932858819196928,0.0056692230889145
0.02059054732452657,0.22830734564448757,0.014430896035568939,0.006287111521546299
0.02219222830942136,0.22962581116901204,0.011943333201004595,0.007512658122906068
0.02363445607291767,0.23069871851910034,0.009536603886136686,0.009291868131852147
0.02486614208011919,0.23154010974887254,0.007337728728137436,0.011550797758979263
0.025845765409524123,0.23217819611485638,0.0054948909998689555,0.014192316974087698
0.026543578281699485,0.23265514385835132,0.004132037464166648,0.01709817917925591
0.026943188565874996,0.23302303063252303,0.0033208422909020542,0.020136944559144464
0.027042094364167126,0.23333823457090516,0.0030766974705220508,0.02317496333621631
0.02685110368138036,0.23365622271352796,0.003367957309508467,0.026086771478673436
0.02639285033478838,0.23402738221971647,0.004126126452991912,0.02876283859414386
0.02569972038437011,0.23449380259031385,0.005255467404896737,0.031114247393287244
0.024811518273779105,0.23508720946797548,0.0066474294845178025,0.0330742989507216
0.02377320070429421,0.23582866226168933,0.008200939022986159,0.03459700402240848
0.022632969807338914,0.23673029481332775,0.0098411540015528,0.035652939244907055
0.0214408811035485,0.237798411761365,0.011526130834935082,0.03622417768562465
0.020247855625003978,0.23903639104656862,0.013236127748525492,0.036301333119462
0.019104662770423622,0.24044583286569013,0.01495110072601483,0.03588587150630771
0.018060280569929813,0.2420254121614066,0.016629813176504755,0.034998260571186636
0.017159288023942815,0.2437682315557947,0.018202085641822723,0.033687952011578655
0.016438576887328627,0.2456592264930082,0.019577389983043206,0.03203814730740442
0.015924305780744073,0.2476740896544301,0.0206654766527703,0.03015993889468473
0.0156301751781191,0.2497804925175698,0.02139988008528313,0.028176410471819083
0.015557590246341428,0.25194134186535516,0.021753292107998,0.026203612737566148
0.015697404438377426,0.25411884892265385,0.021737890009898522,0.024337276758886788
0.01603228959931221,0.25627793575997465,0.02139294863851717,0.022650040649582075
0.016538786415111528,0.25838813831323937,0.020768964607227085,0.021196849060323097
0.017188670201697707,0.2604241107999054,0.019916533465149353,0.02002169692894305
0.017949895581923347,0.26236538132986137,0.018882407401298998,0.01916032949785204
0.018787588936654654,0.2641960102665105,0.01771106880706497,0.018638488235345287
0.019665332433857097,0.26590457096351705,0.016449154212307995,0.018468800158467226
0.02054665869517612,0.26748457403695325,0.015149188544164291,0.018649219351132434
0.021396540034608884,0.2689350593676284,0.013868547526858942,0.019163517798769524
0.0221827500542986,0.27026078073639326,0.012662589539268677,0.019982452051346963
0.022877115845561357,0.2714715833931287,0.011576634227931717,0.021064559250579762
0.02345667256079689,0.27258119957386834,0.010643278072695177,0.022357261417760354
0.023904586555177635,0.27360611199455015,0.009885879558448347,0.023799796620226826
0.024210623224244554,0.2745648514546488,0.009322435634680253,0.025328263282368466
0.02437104568514491,0.27547746702616316,0.00896470010312765,0.026881118704939713
0.024388052475736464,0.2763647090067857,0.008814254561999944,0.028403037643099337
0.02426899714662812,0.277246918410875,0.008861669225142916,0.029846324050829667
0.024025612927785996,0.2781431361450351,0.009091689297307304,0.031170360799685264
0.0236733782198355,0.27907091767578535,0.009491180932224608,0.0323399653105044
0.023231056824938978,0.28004681453199304,0.01005336190545749,0.0333237445652259
0.022720312023406804,0.28108686224255436,0.010773088661364573,0.03409387294541201
0.022165171294012152,0.2822061599096425,0.011634270857553572,0.034628338176267294
0.021591100562841317,0.28341713835045357,0.01259820478998751,0.034915489685106216
0.02102356722202138,0.2847271188355535,0.013602252292663047,0.03495923979533346
0.020486220837985406,0.28613636840603246,0.014570561285983621,0.03478200255277901
0.019999122068738415,0.28763760602773997,0.015431012208336346,0.03442247960479202
0.019577603515613027,0.2892172114983494,0.016131312293580356,0.03392769641399712
0.01923215957693069,0.2908577918698075,0.016649472044251892,0.033342382718379304
0.018969268973425314,0.29254138749727693,0.016995723290199105,0.03270111292719936
0.018792580823629404,0.29425238866337305,0.017204825736578312,0.03202700931066853
0.018703817146755276,0.2959792711541257,0.017320720507300533,0.031336199985072616
0.01870307906020912,0.297714603376712,0.017378264480494305,0.030643936393867893
0.018788645833865268,0.29945336335164474,0.01738904050584566,0.029968872965996953
0.0189565371684125,0.3011903682594551,0.01733906484955601,0.029334572396232193
0.019200088497535666,0.3029182198640976,0.01720114770508556,0.028768736633690565
0.01950973648509428,0.30462694749731145,0.01695433864741817,0.028300499261429204
