Ahrs1_Roll,Ahrs1_bRollRate,Ahrs1_bYawRate
-0.11203105827611184,-0.01890814017307403,-0.03061857138427258
-0.11422725366921084,-0.020550908606937063,-0.025290397410174713
-0.11649201233291952,-0.020932556819679548,-0.019674173959405305
-0.11870173636918634,-0.020240225194790955,-0.014034495277502808
-0.1207579406589417,-0.018691365892157485,-0.008610200091207745
-0.12258445636035958,-0.01645997495418793,-0.003606897729114197
-0.12411739368713103,-0.01365488562543545,0.0008034590429052052
-0.12529772314442378,-0.010340792054218994,0.004481841461816572
-0.12607204553609694,-0.006572573714082944,0.007322287841844003
-0.12639896615524457,-0.002424939294084314,0.00925312551563568
-0.12625500295943748,0.001987645977540854,0.01023927611661853
-0.12563669967843763,0.0065059123346217235,0.010284969368321559
-0.12455947296557388,0.010939685080812523,0.009435944795384827
-0.12305515881365849,0.015095437737515477,0.007779088446800293
-0.12116961330423713,0.018805550691068547,0.005436391682165847
-0.11896073652049206,0.021947801896180754,0.00255308843244855
-0.11649675093234163,0.024448370191172245,-0.000715178750179814
-0.11385415391740132,0.026268901685373283,-0.004210856710331928
-0.1111146204963831,0.027387209090734475,-0.007778011572250543
-0.10836064880538354,0.027786759477181153,-0.011264258843068527
-0.10567060587360808,0.02746336029812042,-0.014524270043239
-0.10311425066598778,0.026441700448136624,-0.017425302270633432
-0.1007496775749538,0.024786456194165436,-0.01985270431310711
-0.09862210524483596,0.022600272992759185,-0.021713505308154257
-0.09676403341921579,0.020012035161027366,-0.02293948745427113
-0.09519595194363731,0.017162267248237564,-0.023492085935826443
-0.09392706780123465,0.014191033643187953,-0.02336751742991691
-0.09295560309092098,0.011232772518084569,-0.022597886924930005
-0.09226812515064602,0.008419391234690016,-0.021246450392444792
-0.09183788607633725,0.005884708216392418,-0.019399116391181956
-0.09162345000787392,0.003758287442593827,-0.01715561401109323
-0.09156955603748393,0.0021452026969119007,-0.014622709437633464
-0.09161124707049331,0.0011041655367367775,-0.011910554534309978
-0.09168030207183145,0.0006422994454746196,-0.009131294374914913
-0.09171158468820681,0.0007321921687202658,-0.0063971719120047305
-0.09164737882866027,0.001335823810236114,-0.003816231359380859
-0.09143945680370204,0.002413154907317233,-0.001486774850184228
-0.09104986040460376,0.003909900132071283,0.0005067912591674127
-0.09045143436809046,0.005741027412065705,0.0020962122073233374
-0.08962842643930607,0.007789513226453965,0.0032321794889385623
-0.08857673444911739,0.009924346451143052,0.0038901632334823817
-0.08730306580621203,0.012027713754778449,0.004077227949108695
-0.08582259003472494,0.014016923703935327,0.003832241520060381
-0.08415566334063691,0.015848886330555072,0.0032139643209222702
-0.08232508512848352,0.01750581153726143,0.0022824008938681245
-0.08035506392275554,0.01897417946834508,0.0010868216204638435
-0.07827197295092513,0.02023115764626336,-0.0003306001131475968
-0.07610584068716728,0.021242766559032372,-0.0019195746788910615
-0.07389111326850387,0.021966761384729472,-0.003608845020578015
-0.0716660591319208,0.02235191223787843,-0.005307621195910372
-0.06947176625666146,0.022334816265691965,-0.0069208113002520045
-0.06735216695798601,0.02184311674473127,-0.008366338650497735
-0.06535470147025303,0.020812269883412036,-0.009583334611001732
-0.06352927784415414,0.01921423791908433,-0.01052979859864117
-0.061923773691263756,0.017086589743489464,-0.01117615846369959
-0.06057684500437089,0.014545001778525992,-0.011501850428211684
-0.059510848053645746,0.011767442604997198,-0.01149799445025546
-0.058728044509176444,0.008954623178567532,-0.011173531037104759
-0.05821179160155788,0.006285804245264511,-0.010559269598295779
-0.057931615801477244,0.0038906483684744207,-0.009706306706153245
-0.05784883229710724,0.0018516871387995696,-0.008678168919678063
-0.057918901167066696,0.00024359975230808518,-0.007538499304431803
-0.05808804187090626,-0.0008027755936986186,-0.006339549997446265
-0.058284543387269246,-0.0010520074556756359,-0.005117556915306917
-0.05840938392405314,-0.00018616363712212046,-0.003897262179915768
-0.058334589737531764,0.002074909279588891,-0.0027036660153475704
-0.05791692316215552,0.005800319857518331,-0.001575654460086917
-0.057026126382408,0.010735313478661574,-0.000572251198795003
-0.05557587190224871,0.016345242532945496,0.00023677760549068418
-0.05354173305251093,0.02200120119393533,0.0007936807429823618
-0.05095818992972943,0.02718769645934646,0.00107527016216048
-0.047899298026523436,0.031614234407395025,0.001101462315526196
-0.044454889445158116,0.035201516265799926,0.0009259538310609062
-0.040712370275405904,0.03799703507547114,0.0006164346991965467
-0.03674791831992181,0.04009335050736634,0.0002364798116257596
-0.03262555885843626,0.041585166414977406,-0.00016263485664346514
-0.0283999314744004,0.042559412065723785,-0.000540185014599699
-0.024118587077758283,0.04309758260191374,-0.0008604133502048665
-0.019821886506103645,0.04327614375554797,-0.001089140843938463
-0.015541507064138196,0.04316251229379661,-0.00119403173648191
-0.011299821207963528,0.04281167300134911,-0.001146450160547132
-0.00711144084918611,0.04226889884460777,-0.0009238371346775688
-0.0029858214949018656,0.04157856345400518,-0.0005137312506288246
0.0010713213195321961,0.04079289897116272,8.143715546605614e-05
0.005058399829835945,0.03997377321795687,0.0008426949133979987
0.008979028479155795,0.03918652607655114,0.0017383167173596703
0.012842494008840584,0.03849118465613166,0.0027304026041393512
0.01666316701001011,0.037934899941453465,0.003779798913239649
0.020458791607086295,0.03754551116896759,0.004848017591525386
0.02424776025789969,0.03732851731884056,0.005897367551999043
0.028046711082645347,0.03727203360617599,0.006890779520824543
