V_{TAS},\alpha,\theta,q
-0.15775212795132446,0.0029401692417106635,0.21666472854930144,-0.00024848646291519746
-0.159574487396561,0.0027673148594376303,0.2142439788485179,-0.0002545900916029038
-0.16136982738751968,0.002606462063417624,0.2117683896288308,-0.00025978018021301566
-0.16313752747229995,0.002461712133903258,0.2092494471733122,-0.0002635310521538807
-0.1648770671010914,0.002338210156125405,0.20670245349822408,-0.0002655987191275167
-0.1665880501532129,0.0022404659347445613,0.2041432771972346,-0.0002661188490410448
-0.168270207083697,0.0021707403684523585,0.2015846418240614,-0.0002655975239533839
-0.1699233702872418,0.0021280935929114293,0.19903319678706866,-0.00026475050554233516
-0.17154742918009258,0.0021086348305173947,0.19648878237630948,-0.0002642263305372228
-0.17314228598508463,0.0021068011564680357,0.19394616954598262,-0.0002644175390070022
-0.17470783585699082,0.002116288527003022,0.19139702337811454,-0.0002656509186090307
-0.17624397237475897,0.002128512298185616,0.1888275740967151,-0.0002688856143489472
-0.17775057527457,0.002127353382946486,0.18620812231595607,-0.0002766185388861766
-0.1792273999622597,0.002081879599574969,0.18347579053012153,-0.0002932200556679369
-0.1806738035496586,0.0019423625783252805,0.18052022659556294,-0.00032387062362239843
-0.18208833864133106,0.0016459223359155597,0.17718690798784725,-0.0003720626872202403
-0.1834683832541389,0.0011335711316238983,0.17330665243859733,-0.00043698711614903517
-0.18481003467088464,0.000371934769970154,0.1687428894242754,-0.0005127746546135645
-0.18610838217098616,-0.000632264527662442,0.16343316096329769,-0.0005904171474512544
-0.18735805616252812,-0.0018328696238035557,0.15740350171971687,-0.0006611107128932699
-0.1885538166235406,-0.003158176925232123,0.15075242295613295,-0.0007188968752158869
-0.18969098373830467,-0.004529441892045503,0.14361810173692843,-0.0007614598937295746
-0.1907656471823286,-0.005875864990205075,0.1361460071488539,-0.0007893884504440839
-0.19177469781179465,-0.007142538508144991,0.12846722104645947,-0.0008048586103594353
-0.1927157613947315,-0.008292068062822648,0.12068896587638066,-0.000810501501175618
-0.19358709956488404,-0.009302443376612372,0.11289377965174496,-0.0008087498771070802
-0.19438751343014302,-0.01016363808480706,0.10514276087927711,-0.0008016205938549481
-0.19511626072992905,-0.010874506416270795,0.09747947121243696,-0.0007907646305006927
-0.19577298298359977,-0.01144059214828525,0.0899327729191787,-0.0007776117169693679
-0.19635763344346088,-0.011872725404010465,0.08251840128759114,-0.0007634683383716239
-0.19687039940874185,-0.012185850652725247,0.07524016235729429,-0.0007494919223358885
-0.19731162171647015,-0.012397551365622289,0.06809191682139974,-0.0007365670265442977
-0.1976817230781002,-0.012526188088458136,0.061060802954472075,-0.0007251944599842578
-0.19798115743679526,-0.01258908338562672,0.05413102447723733,-0.0007154964047118077
-0.19821038378599468,-0.012601324060231107,0.0472869533820684,-0.0007073449925066995
-0.19836985756572406,-0.012575431718286437,0.04051470287183581,-0.0007005339298355337
-0.19846002851264832,-0.01252171107632023,0.03380221546296771,-0.0006949033144302318
-0.19848133645514857,-0.012448845126434516,0.027138568581493456,-0.0006903753677280886
-0.19843420243586055,-0.012364339347841608,0.020513331509771558,-0.0006869143198374864
-0.19831901798920312,-0.012274640630975135,0.01391648115383301,-0.000684460662840565
-0.19813613746259404,-0.012185014536574149,0.007338862248542408,-0.0006828903238011821
-0.19788587632158616,-0.012099380342374887,0.0007728409049321555,-0.0006820139556760231
-0.19756851517633756,-0.012020234374689982,-0.00578715839343593,-0.0006815968264608233
-0.1971843078966183,-0.0119486699308222,-0.01234431104273935,-0.0006813771270984521
-0.1967334929874816,-0.011884470835199439,-0.01889921525913623,-0.0006810848767349375
-0.19621630833060438,-0.011826345629115768,-0.025449998715349077,-0.0006804876571540867
-0.19563300748821927,-0.011772449644173478,-0.031993050838725945,-0.0006794725755855588
-0.19498387111608367,-0.011721189418281572,-0.03852453449079689,-0.0006781112978778993
-0.19426920577516094,-0.011671953295272272,-0.04504210895897282,-0.0006766268560289522
-0.1934893294094503,-0.011625268417013102,-0.05154576891949534,-0.0006752509252405142
-0.1926445531631399,-0.011582222650148513,-0.05803713276792241,-0.0006740680712112154
-0.1917351727483416,-0.011543559786068464,-0.06451767797084576,-0.0006729697629236706
-0.19076147480516525,-0.011509101182351369,-0.07098722819811054,-0.0006717451352186527
-0.18972375184496912,-0.011477807975382866,-0.07744362881332716,-0.000670213683094758
-0.18862231496208123,-0.011448237551533541,-0.08388342655328747,-0.0006682871676267524
-0.18745749927005492,-0.011418930015117535,-0.0903026699045358,-0.0006659393016233212
-0.18622966497230858,-0.011388502687012957,-0.09669721323385876,-0.0006631476040644587
-0.18493919919418872,-0.011355571252055873,-0.10306260157909587,-0.0006598710191289767
-0.18358652035637826,-0.011318718800275802,-0.10939396606211195,-0.0006560705296981611
-0.18217208315046368,-0.01127660628506629,-0.11568620266074989,-0.0006517408910759536
-0.18069638134601315,-0.011228164339936857,-0.12193438731864092,-0.0006469250336533168
-0.17915994706284152,-0.011172752769068428,-0.12813421024493282,-0.0006417042669814313
-0.1775633468962478,-0.01111020548778009,-0.13428222757564998,-0.0006361720376408638
-0.17590717644109088,-0.011040736921852621,-0.1403758286740636,-0.0006304030662264551
-0.17419205524497483,-0.010964740568832025,-0.14641293142357467,-0.0006244295583522185
-0.1724186240437947,-0.010882553545644642,-0.15239152325022953,-0.0006182343190863724
-0.17058754525232783,-0.010794282171990096,-0.15830923927518362,-0.0006117655974265341
-0.1686995062879916,-0.010699771065555598,-0.16416317894475005,-0.0006049705853115718
-0.16675522375847399,-0.010598744120730875,-0.16995008364044273,-0.0005978335817752313
-0.16475544553617913,-0.010491047737130223,-0.1756668086046203,-0.0005903942391753296
-0.16270094872183477,-0.010376842034058087,-0.18131080302756958,-0.0005827305868859118
-0.16059253435225943,-0.010256622088391393,-0.18688030158455413,-0.0005749210458025259
-0.15843102155785704,-0.010131077223191391,-0.19237415724278797,-0.0005670115382182215
-0.1562172434263855,-0.010000870449478647,-0.1977914355901944,-0.0005589989435508127
-0.1539520459024229,-0.009866427206867803,-0.20313094013239347,-0.0005508342545639356
-0.15163629024664468,-0.009727835905217471,-0.20839088550439117,-0.0005424510865578712
-0.14927085761649278,-0.009584938389596306,-0.21356893663103435,-0.0005338089096963382
-0.14685665238765785,-0.009437562011244365,-0.21866261119349673,-0.0005249191027605734
-0.14439460171207996,-0.009285731265373222,-0.2236697588405208,-0.0005158345222951379
-0.14188565182302637,-0.009129732182933727,-0.22858880902389375,-0.0005066167449243557
-0.13933076352903395,-0.008970031342909272,-0.23341870734502865,-0.0004973082525482737
-0.136730908977673,-0.00880713866953329,-0.2381586744738839,-0.0004879241133649589
-0.1340870703373758,-0.008641504821734217,-0.24280797607589116,-0.0004784612650358776
-0.13140023986528154,-0.008473501079988389,-0.24736583246380667,-0.0004689167212971943
-0.12867142020665776,-0.008303483567766954,-0.2518315088521736,-0.0004593053518944802
-0.12590162353816933,-0.008131898488503849,-0.2562045316478062,-0.00044966619908339776
-0.12309186852485171,-0.007959337314681564,-0.26048486220947986,-0.000440045475169655
-0.1202431755546297,-0.007786434006012489,-0.2646727815261532,-0.00043045474991222193
-0.11735656313243593,-0.007613572744671472,-0.26876833573777886,-0.00042082792135163683
-0.11443304964219345,-0.007440547766046547,-0.27277053049400174,-0.00041101979843730725
-0.1114736622554205,-0.0072664450422697995,-0.2766768166965969,-0.00040086761044623025
-0.10847944917397806,-0.00708990758561488,-0.28048334486396825,-0.0003902773625677016
-0.10545148807925524,-0.006909642370009809,-0.28418589234733355,-0.00037926641081615405
-0.1023908866085785,-0.006724842330362539,-0.287780853310281,-0.0003679357374048709
-0.09929877652278173,-0.006535312401214619,-0.29126574601409533,-0.0003564069991243891
-0.09617630618360005,-0.006341331988074482,-0.29463914907476096,-0.00034477354609743934
-0.09302463484390039,-0.006143421772658631,-0.29790033285808126,-0.0003330864072010698
-0.08984492966098433,-0.005942162762780441,-0.3010489003059327,-0.0003213673529082633
-0.08663836455034599,-0.005738129687192764,-0.30408461561002564,-0.00030963218841860836
-0.08340611939643305,-0.005531929407262258,-0.30700745144620256,-0.00029791121575957285
-0.08014937817855582,-0.005324290762918515,-0.30981778038976826,-0.00028625720024632673
-0.07686932503506712,-0.005116117724212176,-0.3125165461892197,-0.00027473172718899447
-0.07356713852002304,-0.004908401439008004,-0.3151051825121682,-0.00026336672858232285
-0.07024398636863337,-0.004701932658864895,-0.3175850904079825,-0.0002521155308849597
-0.06690102483733955,-0.004496889660502336,-0.3199567278636836,-0.00024082844364319543
-0.06353940603249959,-0.004292536540563596,-0.32221873248785027,-0.0002292887813627239
-0.060160292400604186,-0.0040873021670322,-0.3243676996672449,-0.00021730823971316318
-0.05676487188424837,-0.003879306235994504,-0.32639895680534853,-0.00020482472283163845
-0.0533543654255521,-0.0036670698341218335,-0.3283079944512424,-0.00019193100721236499
-0.04993002324815395,-0.003450005735573458,-0.33009174094400123,-0.0001788177798636327
-0.046493113513979466,-0.0032284774210174015,-0.33174906958098344,-0.00016568432430654265
-0.04304491000201964,-0.003003538693982774,-0.33328056290629265,-0.00015268189742231793
-0.03958668280156647,-0.0027766071052295707,-0.33468798171062986,-0.00013990623247612553
-0.036119691806273765,-0.0025492079227796703,-0.335973779420636,-0.00012740648031662127
-0.032645181557289266,-0.0023227398089272614,-0.33714063246749293,-0.00011517597214254974
-0.029164378136030997,-0.002098172116642498,-0.33819078821996906,-0.00010312802759527159
-0.02567849109723681,-0.001875720495967192,-0.3391252501371536,-9.109414559004152e-05
-0.022188722431862023,-0.0016547035829892628,-0.3399431868805566,-7.887466456134933e-05
-0.01869628009871621,-0.0014337612076110507,-0.34064203645950425,-6.632485587143119e-05
-0.015202389620405649,-0.0012113827830902179,-0.34121838490069145,-5.3418310504511855e-05
-0.01170829790747389,-0.0009864564818645417,-0.3416691426962161,-4.0241426829112456e-05
-0.008215268581639863,-0.0007585339348940905,-0.3419923418795116,-2.692624487281634e-05
-0.0047245731904972475,-0.0005277104124833883,-0.3421871778251813,-1.3570631253065364e-05
-0.0012374842705399382,-0.00029426635639651663,-0.3422534318951125,-1.9621183542432938e-07
0.0022447260699861747,-5.834096438279452e-05,-0.34219077172737955,1.3234536254832361e-05
0.005720782549517295,0.00018013700607719693,-0.341998455991312,2.6756397537525298e-05
0.00918940225370505,0.0004212075316329341,-0.34167569586437657,4.033501336765286e-05
0.012649294701068509,0.0006644838858586617,-0.3412224877945379,5.3842649582566357e-05
0.016099169541136476,0.0009088963395224172,-0.34064035890057953,6.710200701990217e-05
0.019537750030249136,0.0011528261640136415,-0.3399324106003847,7.998158107613795e-05
0.022963785635291875,0.001394652761568285,-0.339102413025632,9.248546054170314e-05
0.026376056036731897,0.0016334431920569784,-0.33815332781124896,0.0001047729505332424
0.029773363202602113,0.0018693709098137963,-0.33708609250461397,0.00011708655096391068
0.03315451539836703,0.0021035968496264383,-0.3358993930003256,0.00012963036681738586
0.03651831161196826,0.002337668121411539,-0.33459056040640917,0.00014246973612403734
0.03986353423952757,0.002572748573628427,-0.3331571122902552,0.00015550297202765933
0.04318895346333641,0.0028090671478308727,-0.3315981552973825,0.0001685173020145534
0.046493341052679604,0.0030458676957535423,-0.32991492991475785,0.0001813043170351067
0.04977548629106169,0.0032819040573975615,-0.3281101760681219,0.0001937776320586106
0.05303420483091634,0.003516213022236689,-0.3261866441631574,0.00020602098996334758
0.0562683348752777,0.0037486837601240835,-0.3241456659920978,0.00021822566031926441
0.05947672356167196,0.003980039092188364,-0.3219867465963772,0.00023055509200058772
0.06265821368695941,0.004211270851185823,-0.319708410285908,0.00024303919279384373
0.06581163975495476,0.004442965466571274,-0.31730960271508546,0.0002555686117069529
0.06893583429563434,0.004674932810965825,-0.31479072730044766,0.000267964594549187
0.07202963945092068,0.00490623525809375,-0.3121539136805455,0.0002800587680714108
0.07509191870749427,0.005135498377422072,-0.309402622387343,0.0002917502764843839
0.07812156553807659,0.005361368714605061,-0.3065408116345028,0.00030304085423021936
0.08111750640575248,0.005583001996668196,-0.303571878680441,0.0003140443380196802
0.08407869615068984,0.005800418698434311,-0.3004976965052652,0.0003249541680483349
0.08700410648422166,0.006014545349098805,-0.29731817815801587,0.0003359693963125723
0.08989271221442281,0.006226892426828762,-0.2940316191259641,0.0003472157883850509
0.09274348113744414,0.006439024991070789,-0.2906356413907648,0.00035870528073947986
0.09555537098966414,0.006652067427046321,-0.2871282808765752,0.0003703449962946007
0.09832733325056772,0.006866404103198751,-0.2835088210328085,0.000381976311903384
0.10105832167690378,0.007081617239994712,-0.27977819647499663,0.0003934227298350758
0.10374730317415369,0.0072966477293366855,-0.2759389271493578,0.00040453967262888107
0.106393268290134,0.007510151762012573,-0.27199457875966365,0.0004152615821037044
0.1089952378633543,0.007720970131867122,-0.2679488502360775,0.00042562785135836394
0.11155226284936433,0.007928532873498607,-0.2638046086759056,0.0004357646439691646
0.11406341715137763,0.008132992501843158,-0.25956333584909297,0.00044581955364915416
0.11652778711740945,0.008334980842089595,-0.25522533208827536,0.0004558764571324998
0.11894446381159116,0.008535080158474708,-0.2507906531772284,0.00046589663650477503
0.1213125433288103,0.008733277629084045,-0.24626032718441576,0.0004757237073373899
0.12363113616403325,0.008928703056979763,-0.24163719761795174,0.0004851523160133613
0.12589938149947924,0.009119784748277725,-0.2369259532564584,0.0004940187914046443
0.12811645996233822,0.009304715373569514,-0.2321323893029531,0.0005022630784646881
0.1302816001226251,0.009481983878755177,-0.22726231786418571,0.0005099391436750691
0.13239407743307308,0.009650753331571185,-0.22232060599671535,0.0005171808444103293
0.13445320735925143,0.009810972086685932,-0.2173106674630931,0.000524146692293614
0.1364583364490683,0.009963256162374175,-0.2122344522470845,0.0005309781608538601
0.1384088343426804,0.010108696694543813,-0.20709268417202695,0.0005377893675323842
0.14030408661849825,0.010248677026666464,-0.20188513368626096,0.0005446620365953908
0.1421434877830855,0.010384624280528793,-0.19661104043853683,0.0005516180970472184
0.14392643691501983,0.010517659496407575,-0.19126982768247208,0.0005585961930880546
0.14565233958127718,0.010648324493027902,-0.18586182566526166,0.0005654793184649028
0.1473206152610641,0.010776611274409712,-0.18038847723361223,0.000572166924681781
0.14893070455715723,0.010902278071041481,-0.17485187531477314,0.0005786288844040483
0.1504820710664236,0.01102517795194292,-0.16925408004404371,0.0005848942638881283
0.1519741983051954,0.011145345554605186,-0.16359680619184047,0.0005909950273436355
0.15340658636134463,0.011262845853502212,-0.15788163506105035,0.0005969233524267029
0.15477875193527088,0.011377585097295743,-0.15211042486933207,0.0006026335546425322
0.15609023158406723,0.011489247740909392,-0.14628554022742016,0.0006080718554037064
0.15734058572221893,0.011597370054417643,-0.14040979093923603,0.0006132024234730692
0.1585294013791706,0.011701464770365573,-0.13448620796288568,0.0006180147147949492
0.15965629323998673,0.011801116959547612,-0.1285178265681607,0.0006225165057918278
0.16072090352042,0.011896024232821857,-0.12250756164686703,0.000626723431419963
0.16172290138661424,0.011985995403566882,-0.11645817005946446,0.0006306519602639527
0.16266198232634504,0.012070932448765602,-0.11037225775195735,0.0006343168891752114
0.16353786755962008,0.01215081176847419,-0.10425229707072164,0.0006377312636637246
0.1643503034314545,0.012225667929449376,-0.09810064322845981,0.0006409062865150649
0.16509906076180567,0.012295575444828408,-0.09191955705967543,0.0006438500574020491
0.1657839342782995,0.012360626385308804,-0.08571124163840457,0.0006465664027494611
0.1664047424033023,0.012420916732495272,-0.07947787329656542,0.0006490582136316733
0.16696132754746587,0.012476578170852726,-0.07322155489243008,0.0006513412440518033
0.16745355636065024,0.012527902811105591,-0.0669440778310912,0.0006534695052284467
0.16788131814873772,0.012575569555644825,-0.06064642802046855,0.0006555594879743228
0.16824451881625965,0.012620875084369893,-0.05432817317723989,0.0006577848319045069
0.1685430689513066,0.012665756368326396,-0.04798715286407089,0.0006603159590206003
0.16877686892904561,0.01271240464828809,-0.04161998487621293,0.0006632175809866318
0.16894579886707395,0.012762516816180448,-0.03522350852608601,0.0006663719717598615
0.16904972148989508,0.012816579451879083,-0.028796522434096264,0.00066950451723201
0.16908849846257282,0.012873670116666932,-0.022340742842859706,0.0006723101906758592
0.16906201117320402,0.012931892742028,-0.015860424795310434,0.000674582645123143
0.16897017516843113,0.012989069116864219,-0.009361147502359422,0.0006762485782239939
0.16881294507077882,0.013043207075054717,-0.002848759204016959,0.0006773112594763399
0.1685903147094118,0.013092602472628018,0.0036710091716326246,0.0006777835099385916
0.16830231784236424,0.01313576500303642,0.010192489352272602,0.0006776665822627597
0.16794903060113775,0.013171385431331593,0.016710028160676793,0.0006769667388443262
0.1675305737202917,0.013198399329090208,0.023218139253984117,0.000675714455384921
0.16704711273582237,0.013216079154730328,0.029711762661308157,0.0006739666396730756
0.16649885591488717,0.013224079692293937,0.03618646930848922,0.0006717948990066796
0.1658860507882178,0.013222415249230597,0.04263853158428256,0.0006692713148427437
0.16520898028317563,0.01321139032702586,0.0490648777275474,0.0006664591218001686
0.1644679590600983,0.013191514905594821,0.05546298540000859,0.0006634090654574083
0.16366333028138694,0.01316342445794704,0.061830758655102284,0.0006601591621282496
0.16279546289235525,0.013127813933671824,0.06816641222360265,0.0006567363956825711
0.16186474945630427,0.013085393493770102,0.07446838274075371,0.0006531608409615392
0.16087160445340384,0.013036876406954306,0.0807352941605373,0.0006494527765673459
0.1598164626345688,0.012983002064739521,0.08696599679430188,0.0006456399958187968
0.15869977673176267,0.012924569481217328,0.09315964839350153,0.0006417575550149892
0.15752201408143476,0.012862421027448985,0.09931572214465945,0.0006378317793675591
0.15628365291074328,0.012797314705027842,0.10543378902259717,0.0006338512385216194
0.15498518063388508,0.012729698788100274,0.11151303828530892,0.0006297466816627134
0.1536270967301047,0.012659529750559262,0.11755176878552852,0.0006254095634135022
0.15220992008364675,0.01258632662096656,0.12354727843117257,0.0006207533132635116
0.15073419650905676,0.012509518697814926,0.12949640569316248,0.0006157774947348933
0.14920050074042834,0.012428901030579321,0.13539648261985684,0.000610581496883383
0.14760943041272773,0.012344888099832068,0.14124608020548202,0.0006053088723089628
0.14596159505435877,0.01225835993049881,0.14704499043221786,0.0006000532224591396
0.14425760718241978,0.012170166122208021,0.15279337189344352,0.0005947912896121719
0.1424980822775195,0.01208064896428865,0.15849065208129245,0.0005894080987536248
0.14068364798352506,0.011989630845062986,0.16413516333254602,0.0005838167731147456
0.13881495362121657,0.011896975375944856,0.1697250382654413,0.0005780763310166215
0.13689266846251588,0.011803263584792379,0.1752597174834749,0.00057238420100192
0.1349174665514728,0.011709919076958166,0.18074066023245489,0.0005669297224165349
0.1328900088990593,0.011618567807457772,0.18617043306478567,0.0005617325662834116
0.13081093718538017,0.011530087421513709,0.19155074635133285,0.000556602033272636
